language1,language2,common_actors
Protocol Buffer,Brightscript,0
Protocol Buffer,Idris,0
Protocol Buffer,Lex,0
Protocol Buffer,Stan,0
Protocol Buffer,HyPhy,0
Protocol Buffer,Component Pascal,0
Protocol Buffer,Lean,0
Protocol Buffer,Mask,0
Protocol Buffer,xBase,0
Protocol Buffer,Ragel,0
Protocol Buffer,Squirrel,0
Protocol Buffer,AutoIt,0
Protocol Buffer,KiCad,0
Protocol Buffer,Awk,0
Protocol Buffer,E,0
Protocol Buffer,IDL,0
Protocol Buffer,Terra,0
Protocol Buffer,Lasso,0
Protocol Buffer,Ring,0
Protocol Buffer,NewLisp,0
Protocol Buffer,Rebol,0
Protocol Buffer,AspectJ,0
Protocol Buffer,Slash,0
Protocol Buffer,Bro,0
Protocol Buffer,XProc,0
Protocol Buffer,Groff,0
Protocol Buffer,Agda,0
Protocol Buffer,Factor,0
Protocol Buffer,Ceylon,0
Protocol Buffer,ooc,0
Protocol Buffer,Mercury,0
Protocol Buffer,Papyrus,0
Protocol Buffer,Red,0
Protocol Buffer,PAWN,0
Protocol Buffer,Nimrod,0
Protocol Buffer,SRecode Template,0
Protocol Buffer,Isabelle,0
Protocol Buffer,IGOR Pro,0
Protocol Buffer,DTrace,0
Protocol Buffer,Xojo,0
Protocol Buffer,PureBasic,0
Protocol Buffer,Augeas,0
Protocol Buffer,CLIPS,0
Protocol Buffer,TI Program,0
Protocol Buffer,wdl,0
Protocol Buffer,PigLatin,0
Protocol Buffer,Propeller Spin,0
Protocol Buffer,Io,0
Protocol Buffer,Arc,0
Protocol Buffer,Pan,0
Protocol Buffer,Grammatical Framework,0
Protocol Buffer,Ballerina,0
Protocol Buffer,Pure Data,0
Protocol Buffer,Parrot,0
Protocol Buffer,Turing,0
Protocol Buffer,MQL4,0
Protocol Buffer,Max,0
Protocol Buffer,Meson,0
Protocol Buffer,Smali,0
Protocol Buffer,LoomScript,0
Protocol Buffer,Clean,0
Protocol Buffer,Limbo,0
Protocol Buffer,Uno,0
Protocol Buffer,Volt,0
Protocol Buffer,ECL,0
Protocol Buffer,BlitzBasic,0
Protocol Buffer,PicoLisp,0
Protocol Buffer,Cool,0
Protocol Buffer,Zephir,0
Protocol Buffer,ATS,0
Protocol Buffer,Self,0
Protocol Buffer,Logtalk,0
Protocol Buffer,WebIDL,0
Protocol Buffer,EQ,0
Protocol Buffer,CWeb,0
Protocol Buffer,Diff,0
Protocol Buffer,Csound Document,0
SQLPL,Racket,0
SQLPL,Standard ML,0
SQLPL,Liquid,0
SQLPL,Chapel,0
SQLPL,Logos,0
SQLPL,Scheme,0
SQLPL,Prolog,0
SQLPL,VHDL,0
SQLPL,Web Ontology Language,0
SQLPL,Yacc,0
SQLPL,SourcePawn,0
SQLPL,GAP,0
SQLPL,ActionScript,0
SQLPL,Coq,0
SQLPL,RobotFramework,0
SQLPL,Eagle,0
SQLPL,Nginx,0
SQLPL,API Blueprint,0
SQLPL,WebAssembly,0
SQLPL,LLVM,0
SQLPL,GDScript,0
SQLPL,VimL,0
SQLPL,SMT,0
SQLPL,M4,0
SQLPL,ABAP,0
SQLPL,Inform 7,0
SQLPL,Cuda,0
SQLPL,GLSL,0
SQLPL,Ren'Py,0
SQLPL,DIGITAL Command Language,0
SQLPL,Shen,0
SQLPL,1C Enterprise,0
SQLPL,Objective-C++,0
SQLPL,NSIS,0
SQLPL,XC,0
SQLPL,RAML,0
SQLPL,COBOL,0
SQLPL,nesC,0
SQLPL,Gnuplot,0
SQLPL,AutoHotkey,0
SQLPL,Scilab,0
SQLPL,SystemVerilog,0
SQLPL,LookML,0
SQLPL,Ada,0
SQLPL,GCC Machine Description,0
SQLPL,Brainfuck,0
SQLPL,XQuery,0
SQLPL,Gosu,0
SQLPL,OpenEdge ABL,0
SQLPL,Xtend,0
SQLPL,HLSL,0
SQLPL,EmberScript,0
SQLPL,P4,0
SQLPL,OpenSCAD,0
SQLPL,Pony,0
SQLPL,Game Maker Language,0
SQLPL,AngelScript,0
SQLPL,LiveScript,0
SQLPL,Hack,0
SQLPL,Stata,0
SQLPL,UnrealScript,0
SQLPL,FORTRAN,0
SQLPL,SAS,0
SQLPL,NCL,0
SQLPL,Eiffel,0
SQLPL,LabVIEW,0
SQLPL,Objective-J,0
SQLPL,CartoCSS,0
SQLPL,ShaderLab,0
SQLPL,POV-Ray SDL,0
SQLPL,APL,0
SQLPL,AppleScript,0
SQLPL,NetLogo,0
SQLPL,QMake,0
SQLPL,Perl6,0
SQLPL,LilyPond,0
SQLPL,ANTLR,0
SQLPL,Thrift,0
SQLPL,MoonScript,0
SQLPL,AMPL,0
SQLPL,GAMS,0
SQLPL,Forth,0
SQLPL,Mako,0
SQLPL,Inno Setup,0
SQLPL,VCL,0
SQLPL,Harbour,0
SQLPL,Rascal,0
SQLPL,AGS Script,0
SQLPL,LSL,0
SQLPL,SuperCollider,0
SQLPL,M,0
SQLPL,Brightscript,0
SQLPL,Idris,0
SQLPL,Lex,0
SQLPL,Stan,0
SQLPL,HyPhy,0
SQLPL,Component Pascal,0
SQLPL,Lean,0
SQLPL,Mask,0
SQLPL,xBase,0
SQLPL,Ragel,0
SQLPL,Squirrel,0
SQLPL,AutoIt,0
SQLPL,KiCad,0
SQLPL,Awk,0
SQLPL,E,0
SQLPL,IDL,0
SQLPL,Terra,0
SQLPL,Lasso,0
SQLPL,Ring,0
SQLPL,NewLisp,0
SQLPL,Rebol,0
SQLPL,AspectJ,0
SQLPL,Slash,0
SQLPL,Bro,0
SQLPL,XProc,0
SQLPL,Groff,0
SQLPL,Agda,0
SQLPL,Factor,0
SQLPL,Ceylon,0
SQLPL,ooc,0
SQLPL,Mercury,0
SQLPL,Papyrus,0
SQLPL,Red,0
SQLPL,PAWN,0
SQLPL,Nimrod,0
SQLPL,SRecode Template,0
SQLPL,Isabelle,0
SQLPL,IGOR Pro,0
SQLPL,DTrace,0
SQLPL,Xojo,0
SQLPL,PureBasic,0
SQLPL,Augeas,0
SQLPL,CLIPS,0
SQLPL,TI Program,0
SQLPL,wdl,0
SQLPL,PigLatin,0
SQLPL,Propeller Spin,0
SQLPL,Io,0
SQLPL,Arc,0
SQLPL,Pan,0
SQLPL,Grammatical Framework,0
SQLPL,Ballerina,0
SQLPL,Pure Data,0
SQLPL,Parrot,0
SQLPL,Turing,0
SQLPL,MQL4,0
SQLPL,Max,0
SQLPL,Meson,0
SQLPL,Smali,0
SQLPL,LoomScript,0
SQLPL,Clean,0
SQLPL,Limbo,0
SQLPL,Uno,0
SQLPL,Volt,0
SQLPL,ECL,0
SQLPL,BlitzBasic,0
SQLPL,PicoLisp,0
SQLPL,Cool,0
SQLPL,Zephir,0
SQLPL,ATS,0
SQLPL,Self,0
SQLPL,Logtalk,0
SQLPL,WebIDL,0
SQLPL,EQ,0
SQLPL,CWeb,0
SQLPL,Diff,0
SQLPL,Csound Document,0
Racket,Standard ML,0
Racket,Liquid,0
Racket,Chapel,0
Racket,Logos,0
Racket,Scheme,2
Racket,Prolog,0
Racket,VHDL,0
Racket,Web Ontology Language,0
Racket,Yacc,0
Racket,SourcePawn,0
Racket,GAP,0
Racket,ActionScript,0
Racket,Coq,0
Racket,RobotFramework,0
Racket,Eagle,0
Racket,Nginx,0
Racket,API Blueprint,0
Racket,WebAssembly,0
Racket,LLVM,0
Racket,GDScript,0
Racket,VimL,0
Racket,SMT,0
Racket,M4,0
Racket,ABAP,0
Racket,Inform 7,0
Racket,Cuda,0
Racket,GLSL,0
Racket,Ren'Py,0
Racket,DIGITAL Command Language,0
Racket,Shen,0
Racket,1C Enterprise,0
Racket,Objective-C++,0
Racket,NSIS,0
Racket,XC,0
Racket,RAML,0
Racket,COBOL,0
Racket,nesC,0
Racket,Gnuplot,0
Racket,AutoHotkey,0
Racket,Scilab,0
Racket,SystemVerilog,0
Racket,LookML,0
Racket,Ada,0
Racket,GCC Machine Description,0
Racket,Brainfuck,0
Racket,XQuery,0
Racket,Gosu,0
Racket,OpenEdge ABL,0
Racket,Xtend,0
Racket,HLSL,0
Racket,EmberScript,0
Racket,P4,0
Racket,OpenSCAD,0
Racket,Pony,0
Racket,Game Maker Language,0
Racket,AngelScript,0
Racket,LiveScript,0
Racket,Hack,0
Racket,Stata,0
Racket,UnrealScript,0
Racket,FORTRAN,0
Racket,SAS,0
Racket,NCL,0
Racket,Eiffel,0
Racket,LabVIEW,0
Racket,Objective-J,0
Racket,CartoCSS,0
Racket,ShaderLab,0
Racket,POV-Ray SDL,0
Racket,APL,0
Racket,AppleScript,0
Racket,NetLogo,0
Racket,QMake,0
Racket,Perl6,0
Racket,LilyPond,0
Racket,ANTLR,0
Racket,Thrift,0
Racket,MoonScript,0
Racket,AMPL,0
Racket,GAMS,0
Racket,Forth,0
Racket,Mako,0
Racket,Inno Setup,0
Racket,VCL,0
Racket,Harbour,0
Racket,Rascal,0
Racket,AGS Script,0
Racket,LSL,0
Racket,SuperCollider,0
Racket,M,0
Racket,Brightscript,0
Racket,Idris,1
Racket,Lex,0
Racket,Stan,0
Racket,HyPhy,0
Racket,Component Pascal,0
Racket,Lean,0
Racket,Mask,0
Racket,xBase,0
Racket,Ragel,0
Racket,Squirrel,0
Racket,AutoIt,0
Racket,KiCad,0
Racket,Awk,0
Racket,E,0
Racket,IDL,0
Racket,Terra,0
Racket,Lasso,0
Racket,Ring,0
Racket,NewLisp,0
Racket,Rebol,0
Racket,AspectJ,0
Racket,Slash,0
Racket,Bro,0
Racket,XProc,0
Racket,Groff,0
Racket,Agda,0
Racket,Factor,0
Racket,Ceylon,0
Racket,ooc,0
Racket,Mercury,0
Racket,Papyrus,0
Racket,Red,0
Racket,PAWN,0
Racket,Nimrod,0
Racket,SRecode Template,0
Racket,Isabelle,0
Racket,IGOR Pro,0
Racket,DTrace,0
Racket,Xojo,0
Racket,PureBasic,0
Racket,Augeas,0
Racket,CLIPS,0
Racket,TI Program,0
Racket,wdl,0
Racket,PigLatin,0
Racket,Propeller Spin,0
Racket,Io,0
Racket,Arc,0
Racket,Pan,0
Racket,Grammatical Framework,0
Racket,Ballerina,0
Racket,Pure Data,0
Racket,Parrot,0
Racket,Turing,0
Racket,MQL4,0
Racket,Max,0
Racket,Meson,0
Racket,Smali,0
Racket,LoomScript,0
Racket,Clean,0
Racket,Limbo,0
Racket,Uno,0
Racket,Volt,0
Racket,ECL,0
Racket,BlitzBasic,0
Racket,PicoLisp,0
Racket,Cool,0
Racket,Zephir,0
Racket,ATS,0
Racket,Self,0
Racket,Logtalk,0
Racket,WebIDL,0
Racket,EQ,0
Racket,CWeb,0
Racket,Diff,0
Racket,Csound Document,0
Standard ML,Liquid,0
Standard ML,Chapel,0
Standard ML,Logos,0
Standard ML,Scheme,1
Standard ML,Prolog,0
Standard ML,VHDL,0
Standard ML,Web Ontology Language,0
Standard ML,Yacc,0
Standard ML,SourcePawn,0
Standard ML,GAP,0
Standard ML,ActionScript,0
Standard ML,Coq,1
Standard ML,RobotFramework,0
Standard ML,Eagle,0
Standard ML,Nginx,0
Standard ML,API Blueprint,0
Standard ML,WebAssembly,0
Standard ML,LLVM,0
Standard ML,GDScript,0
Standard ML,VimL,0
Standard ML,SMT,0
Standard ML,M4,0
Standard ML,ABAP,0
Standard ML,Inform 7,0
Standard ML,Cuda,0
Standard ML,GLSL,0
Standard ML,Ren'Py,0
Standard ML,DIGITAL Command Language,0
Standard ML,Shen,0
Standard ML,1C Enterprise,0
Standard ML,Objective-C++,0
Standard ML,NSIS,0
Standard ML,XC,0
Standard ML,RAML,0
Standard ML,COBOL,0
Standard ML,nesC,0
Standard ML,Gnuplot,1
Standard ML,AutoHotkey,0
Standard ML,Scilab,0
Standard ML,SystemVerilog,0
Standard ML,LookML,0
Standard ML,Ada,0
Standard ML,GCC Machine Description,0
Standard ML,Brainfuck,0
Standard ML,XQuery,0
Standard ML,Gosu,0
Standard ML,OpenEdge ABL,0
Standard ML,Xtend,0
Standard ML,HLSL,0
Standard ML,EmberScript,0
Standard ML,P4,0
Standard ML,OpenSCAD,0
Standard ML,Pony,1
Standard ML,Game Maker Language,0
Standard ML,AngelScript,0
Standard ML,LiveScript,0
Standard ML,Hack,0
Standard ML,Stata,0
Standard ML,UnrealScript,0
Standard ML,FORTRAN,0
Standard ML,SAS,0
Standard ML,NCL,0
Standard ML,Eiffel,0
Standard ML,LabVIEW,0
Standard ML,Objective-J,0
Standard ML,CartoCSS,0
Standard ML,ShaderLab,0
Standard ML,POV-Ray SDL,0
Standard ML,APL,1
Standard ML,AppleScript,0
Standard ML,NetLogo,0
Standard ML,QMake,0
Standard ML,Perl6,0
Standard ML,LilyPond,0
Standard ML,ANTLR,0
Standard ML,Thrift,0
Standard ML,MoonScript,0
Standard ML,AMPL,0
Standard ML,GAMS,0
Standard ML,Forth,0
Standard ML,Mako,0
Standard ML,Inno Setup,0
Standard ML,VCL,0
Standard ML,Harbour,0
Standard ML,Rascal,0
Standard ML,AGS Script,0
Standard ML,LSL,0
Standard ML,SuperCollider,0
Standard ML,M,0
Standard ML,Brightscript,0
Standard ML,Idris,0
Standard ML,Lex,0
Standard ML,Stan,0
Standard ML,HyPhy,0
Standard ML,Component Pascal,0
Standard ML,Lean,0
Standard ML,Mask,0
Standard ML,xBase,0
Standard ML,Ragel,0
Standard ML,Squirrel,0
Standard ML,AutoIt,0
Standard ML,KiCad,0
Standard ML,Awk,0
Standard ML,E,0
Standard ML,IDL,0
Standard ML,Terra,0
Standard ML,Lasso,0
Standard ML,Ring,0
Standard ML,NewLisp,0
Standard ML,Rebol,0
Standard ML,AspectJ,0
Standard ML,Slash,0
Standard ML,Bro,0
Standard ML,XProc,0
Standard ML,Groff,0
Standard ML,Agda,1
Standard ML,Factor,1
Standard ML,Ceylon,1
Standard ML,ooc,0
Standard ML,Mercury,0
Standard ML,Papyrus,0
Standard ML,Red,0
Standard ML,PAWN,0
Standard ML,Nimrod,0
Standard ML,SRecode Template,0
Standard ML,Isabelle,0
Standard ML,IGOR Pro,0
Standard ML,DTrace,0
Standard ML,Xojo,0
Standard ML,PureBasic,0
Standard ML,Augeas,0
Standard ML,CLIPS,0
Standard ML,TI Program,0
Standard ML,wdl,0
Standard ML,PigLatin,0
Standard ML,Propeller Spin,0
Standard ML,Io,0
Standard ML,Arc,0
Standard ML,Pan,0
Standard ML,Grammatical Framework,0
Standard ML,Ballerina,0
Standard ML,Pure Data,0
Standard ML,Parrot,0
Standard ML,Turing,0
Standard ML,MQL4,0
Standard ML,Max,0
Standard ML,Meson,0
Standard ML,Smali,0
Standard ML,LoomScript,0
Standard ML,Clean,0
Standard ML,Limbo,0
Standard ML,Uno,0
Standard ML,Volt,0
Standard ML,ECL,0
Standard ML,BlitzBasic,0
Standard ML,PicoLisp,0
Standard ML,Cool,0
Standard ML,Zephir,0
Standard ML,ATS,0
Standard ML,Self,0
Standard ML,Logtalk,0
Standard ML,WebIDL,0
Standard ML,EQ,0
Standard ML,CWeb,0
Standard ML,Diff,0
Standard ML,Csound Document,0
Liquid,Chapel,0
Liquid,Logos,0
Liquid,Scheme,0
Liquid,Prolog,0
Liquid,VHDL,0
Liquid,Web Ontology Language,0
Liquid,Yacc,0
Liquid,SourcePawn,0
Liquid,GAP,0
Liquid,ActionScript,0
Liquid,Coq,0
Liquid,RobotFramework,0
Liquid,Eagle,0
Liquid,Nginx,0
Liquid,API Blueprint,0
Liquid,WebAssembly,0
Liquid,LLVM,0
Liquid,GDScript,0
Liquid,VimL,0
Liquid,SMT,0
Liquid,M4,0
Liquid,ABAP,0
Liquid,Inform 7,0
Liquid,Cuda,0
Liquid,GLSL,0
Liquid,Ren'Py,0
Liquid,DIGITAL Command Language,0
Liquid,Shen,0
Liquid,1C Enterprise,0
Liquid,Objective-C++,0
Liquid,NSIS,0
Liquid,XC,0
Liquid,RAML,0
Liquid,COBOL,0
Liquid,nesC,0
Liquid,Gnuplot,0
Liquid,AutoHotkey,0
Liquid,Scilab,0
Liquid,SystemVerilog,0
Liquid,LookML,0
Liquid,Ada,0
Liquid,GCC Machine Description,0
Liquid,Brainfuck,0
Liquid,XQuery,0
Liquid,Gosu,0
Liquid,OpenEdge ABL,0
Liquid,Xtend,0
Liquid,HLSL,0
Liquid,EmberScript,0
Liquid,P4,0
Liquid,OpenSCAD,0
Liquid,Pony,0
Liquid,Game Maker Language,0
Liquid,AngelScript,0
Liquid,LiveScript,0
Liquid,Hack,0
Liquid,Stata,0
Liquid,UnrealScript,0
Liquid,FORTRAN,0
Liquid,SAS,0
Liquid,NCL,0
Liquid,Eiffel,0
Liquid,LabVIEW,0
Liquid,Objective-J,0
Liquid,CartoCSS,0
Liquid,ShaderLab,0
Liquid,POV-Ray SDL,0
Liquid,APL,0
Liquid,AppleScript,0
Liquid,NetLogo,0
Liquid,QMake,0
Liquid,Perl6,0
Liquid,LilyPond,0
Liquid,ANTLR,0
Liquid,Thrift,0
Liquid,MoonScript,0
Liquid,AMPL,0
Liquid,GAMS,0
Liquid,Forth,0
Liquid,Mako,0
Liquid,Inno Setup,0
Liquid,VCL,0
Liquid,Harbour,0
Liquid,Rascal,0
Liquid,AGS Script,0
Liquid,LSL,0
Liquid,SuperCollider,0
Liquid,M,0
Liquid,Brightscript,0
Liquid,Idris,0
Liquid,Lex,0
Liquid,Stan,0
Liquid,HyPhy,0
Liquid,Component Pascal,0
Liquid,Lean,0
Liquid,Mask,0
Liquid,xBase,0
Liquid,Ragel,0
Liquid,Squirrel,0
Liquid,AutoIt,0
Liquid,KiCad,0
Liquid,Awk,0
Liquid,E,0
Liquid,IDL,0
Liquid,Terra,0
Liquid,Lasso,0
Liquid,Ring,0
Liquid,NewLisp,0
Liquid,Rebol,0
Liquid,AspectJ,0
Liquid,Slash,0
Liquid,Bro,0
Liquid,XProc,0
Liquid,Groff,0
Liquid,Agda,0
Liquid,Factor,0
Liquid,Ceylon,0
Liquid,ooc,0
Liquid,Mercury,0
Liquid,Papyrus,0
Liquid,Red,0
Liquid,PAWN,0
Liquid,Nimrod,0
Liquid,SRecode Template,0
Liquid,Isabelle,0
Liquid,IGOR Pro,0
Liquid,DTrace,0
Liquid,Xojo,0
Liquid,PureBasic,0
Liquid,Augeas,0
Liquid,CLIPS,0
Liquid,TI Program,0
Liquid,wdl,0
Liquid,PigLatin,0
Liquid,Propeller Spin,0
Liquid,Io,0
Liquid,Arc,0
Liquid,Pan,0
Liquid,Grammatical Framework,0
Liquid,Ballerina,0
Liquid,Pure Data,0
Liquid,Parrot,0
Liquid,Turing,0
Liquid,MQL4,0
Liquid,Max,0
Liquid,Meson,0
Liquid,Smali,0
Liquid,LoomScript,0
Liquid,Clean,0
Liquid,Limbo,0
Liquid,Uno,0
Liquid,Volt,0
Liquid,ECL,0
Liquid,BlitzBasic,0
Liquid,PicoLisp,0
Liquid,Cool,0
Liquid,Zephir,0
Liquid,ATS,0
Liquid,Self,0
Liquid,Logtalk,0
Liquid,WebIDL,0
Liquid,EQ,0
Liquid,CWeb,0
Liquid,Diff,0
Liquid,Csound Document,0
Chapel,Logos,0
Chapel,Scheme,0
Chapel,Prolog,0
Chapel,VHDL,0
Chapel,Web Ontology Language,0
Chapel,Yacc,0
Chapel,SourcePawn,0
Chapel,GAP,0
Chapel,ActionScript,0
Chapel,Coq,0
Chapel,RobotFramework,0
Chapel,Eagle,0
Chapel,Nginx,0
Chapel,API Blueprint,0
Chapel,WebAssembly,0
Chapel,LLVM,0
Chapel,GDScript,0
Chapel,VimL,0
Chapel,SMT,0
Chapel,M4,0
Chapel,ABAP,0
Chapel,Inform 7,0
Chapel,Cuda,0
Chapel,GLSL,0
Chapel,Ren'Py,0
Chapel,DIGITAL Command Language,0
Chapel,Shen,0
Chapel,1C Enterprise,0
Chapel,Objective-C++,0
Chapel,NSIS,0
Chapel,XC,0
Chapel,RAML,0
Chapel,COBOL,0
Chapel,nesC,0
Chapel,Gnuplot,0
Chapel,AutoHotkey,0
Chapel,Scilab,0
Chapel,SystemVerilog,0
Chapel,LookML,0
Chapel,Ada,0
Chapel,GCC Machine Description,0
Chapel,Brainfuck,0
Chapel,XQuery,0
Chapel,Gosu,0
Chapel,OpenEdge ABL,0
Chapel,Xtend,0
Chapel,HLSL,0
Chapel,EmberScript,0
Chapel,P4,0
Chapel,OpenSCAD,0
Chapel,Pony,0
Chapel,Game Maker Language,0
Chapel,AngelScript,0
Chapel,LiveScript,0
Chapel,Hack,0
Chapel,Stata,0
Chapel,UnrealScript,0
Chapel,FORTRAN,0
Chapel,SAS,0
Chapel,NCL,0
Chapel,Eiffel,0
Chapel,LabVIEW,0
Chapel,Objective-J,0
Chapel,CartoCSS,0
Chapel,ShaderLab,0
Chapel,POV-Ray SDL,0
Chapel,APL,0
Chapel,AppleScript,0
Chapel,NetLogo,0
Chapel,QMake,0
Chapel,Perl6,0
Chapel,LilyPond,0
Chapel,ANTLR,0
Chapel,Thrift,0
Chapel,MoonScript,0
Chapel,AMPL,0
Chapel,GAMS,0
Chapel,Forth,0
Chapel,Mako,0
Chapel,Inno Setup,0
Chapel,VCL,0
Chapel,Harbour,0
Chapel,Rascal,0
Chapel,AGS Script,0
Chapel,LSL,0
Chapel,SuperCollider,0
Chapel,M,0
Chapel,Brightscript,0
Chapel,Idris,0
Chapel,Lex,0
Chapel,Stan,0
Chapel,HyPhy,0
Chapel,Component Pascal,0
Chapel,Lean,0
Chapel,Mask,0
Chapel,xBase,0
Chapel,Ragel,0
Chapel,Squirrel,0
Chapel,AutoIt,0
Chapel,KiCad,0
Chapel,Awk,0
Chapel,E,0
Chapel,IDL,0
Chapel,Terra,0
Chapel,Lasso,0
Chapel,Ring,0
Chapel,NewLisp,0
Chapel,Rebol,0
Chapel,AspectJ,0
Chapel,Slash,0
Chapel,Bro,0
Chapel,XProc,0
Chapel,Groff,0
Chapel,Agda,0
Chapel,Factor,0
Chapel,Ceylon,0
Chapel,ooc,0
Chapel,Mercury,0
Chapel,Papyrus,0
Chapel,Red,0
Chapel,PAWN,0
Chapel,Nimrod,0
Chapel,SRecode Template,0
Chapel,Isabelle,0
Chapel,IGOR Pro,0
Chapel,DTrace,0
Chapel,Xojo,0
Chapel,PureBasic,0
Chapel,Augeas,0
Chapel,CLIPS,0
Chapel,TI Program,0
Chapel,wdl,0
Chapel,PigLatin,0
Chapel,Propeller Spin,0
Chapel,Io,0
Chapel,Arc,0
Chapel,Pan,0
Chapel,Grammatical Framework,0
Chapel,Ballerina,0
Chapel,Pure Data,0
Chapel,Parrot,0
Chapel,Turing,0
Chapel,MQL4,0
Chapel,Max,0
Chapel,Meson,0
Chapel,Smali,0
Chapel,LoomScript,0
Chapel,Clean,0
Chapel,Limbo,0
Chapel,Uno,0
Chapel,Volt,0
Chapel,ECL,0
Chapel,BlitzBasic,0
Chapel,PicoLisp,0
Chapel,Cool,0
Chapel,Zephir,0
Chapel,ATS,0
Chapel,Self,0
Chapel,Logtalk,0
Chapel,WebIDL,0
Chapel,EQ,0
Chapel,CWeb,0
Chapel,Diff,0
Chapel,Csound Document,0
Logos,Scheme,0
Logos,Prolog,0
Logos,VHDL,0
Logos,Web Ontology Language,0
Logos,Yacc,0
Logos,SourcePawn,0
Logos,GAP,0
Logos,ActionScript,0
Logos,Coq,0
Logos,RobotFramework,0
Logos,Eagle,0
Logos,Nginx,0
Logos,API Blueprint,0
Logos,WebAssembly,0
Logos,LLVM,0
Logos,GDScript,0
Logos,VimL,0
Logos,SMT,0
Logos,M4,0
Logos,ABAP,0
Logos,Inform 7,0
Logos,Cuda,0
Logos,GLSL,0
Logos,Ren'Py,0
Logos,DIGITAL Command Language,0
Logos,Shen,0
Logos,1C Enterprise,0
Logos,Objective-C++,0
Logos,NSIS,0
Logos,XC,0
Logos,RAML,0
Logos,COBOL,0
Logos,nesC,0
Logos,Gnuplot,0
Logos,AutoHotkey,0
Logos,Scilab,0
Logos,SystemVerilog,0
Logos,LookML,0
Logos,Ada,0
Logos,GCC Machine Description,0
Logos,Brainfuck,0
Logos,XQuery,0
Logos,Gosu,0
Logos,OpenEdge ABL,0
Logos,Xtend,0
Logos,HLSL,0
Logos,EmberScript,0
Logos,P4,0
Logos,OpenSCAD,0
Logos,Pony,0
Logos,Game Maker Language,0
Logos,AngelScript,0
Logos,LiveScript,0
Logos,Hack,0
Logos,Stata,0
Logos,UnrealScript,0
Logos,FORTRAN,0
Logos,SAS,0
Logos,NCL,0
Logos,Eiffel,0
Logos,LabVIEW,0
Logos,Objective-J,0
Logos,CartoCSS,0
Logos,ShaderLab,0
Logos,POV-Ray SDL,0
Logos,APL,0
Logos,AppleScript,0
Logos,NetLogo,0
Logos,QMake,0
Logos,Perl6,0
Logos,LilyPond,0
Logos,ANTLR,0
Logos,Thrift,0
Logos,MoonScript,0
Logos,AMPL,0
Logos,GAMS,0
Logos,Forth,0
Logos,Mako,0
Logos,Inno Setup,0
Logos,VCL,0
Logos,Harbour,0
Logos,Rascal,0
Logos,AGS Script,0
Logos,LSL,0
Logos,SuperCollider,0
Logos,M,0
Logos,Brightscript,0
Logos,Idris,0
Logos,Lex,0
Logos,Stan,0
Logos,HyPhy,0
Logos,Component Pascal,0
Logos,Lean,0
Logos,Mask,0
Logos,xBase,0
Logos,Ragel,0
Logos,Squirrel,0
Logos,AutoIt,0
Logos,KiCad,0
Logos,Awk,0
Logos,E,0
Logos,IDL,0
Logos,Terra,0
Logos,Lasso,0
Logos,Ring,0
Logos,NewLisp,0
Logos,Rebol,0
Logos,AspectJ,0
Logos,Slash,0
Logos,Bro,0
Logos,XProc,0
Logos,Groff,0
Logos,Agda,0
Logos,Factor,0
Logos,Ceylon,0
Logos,ooc,0
Logos,Mercury,0
Logos,Papyrus,0
Logos,Red,0
Logos,PAWN,0
Logos,Nimrod,0
Logos,SRecode Template,0
Logos,Isabelle,0
Logos,IGOR Pro,0
Logos,DTrace,0
Logos,Xojo,0
Logos,PureBasic,0
Logos,Augeas,0
Logos,CLIPS,0
Logos,TI Program,0
Logos,wdl,0
Logos,PigLatin,0
Logos,Propeller Spin,0
Logos,Io,0
Logos,Arc,0
Logos,Pan,0
Logos,Grammatical Framework,0
Logos,Ballerina,0
Logos,Pure Data,0
Logos,Parrot,0
Logos,Turing,0
Logos,MQL4,0
Logos,Max,0
Logos,Meson,0
Logos,Smali,0
Logos,LoomScript,0
Logos,Clean,0
Logos,Limbo,0
Logos,Uno,0
Logos,Volt,0
Logos,ECL,0
Logos,BlitzBasic,0
Logos,PicoLisp,0
Logos,Cool,0
Logos,Zephir,0
Logos,ATS,0
Logos,Self,0
Logos,Logtalk,0
Logos,WebIDL,0
Logos,EQ,0
Logos,CWeb,0
Logos,Diff,0
Logos,Csound Document,0
Scheme,Prolog,0
Scheme,VHDL,0
Scheme,Web Ontology Language,0
Scheme,Yacc,0
Scheme,SourcePawn,0
Scheme,GAP,0
Scheme,ActionScript,0
Scheme,Coq,1
Scheme,RobotFramework,0
Scheme,Eagle,0
Scheme,Nginx,0
Scheme,API Blueprint,0
Scheme,WebAssembly,0
Scheme,LLVM,0
Scheme,GDScript,0
Scheme,VimL,0
Scheme,SMT,0
Scheme,M4,0
Scheme,ABAP,0
Scheme,Inform 7,0
Scheme,Cuda,0
Scheme,GLSL,0
Scheme,Ren'Py,0
Scheme,DIGITAL Command Language,0
Scheme,Shen,0
Scheme,1C Enterprise,0
Scheme,Objective-C++,0
Scheme,NSIS,0
Scheme,XC,0
Scheme,RAML,0
Scheme,COBOL,0
Scheme,nesC,0
Scheme,Gnuplot,1
Scheme,AutoHotkey,0
Scheme,Scilab,0
Scheme,SystemVerilog,0
Scheme,LookML,0
Scheme,Ada,0
Scheme,GCC Machine Description,0
Scheme,Brainfuck,0
Scheme,XQuery,0
Scheme,Gosu,0
Scheme,OpenEdge ABL,0
