language1,language2,common_actors
PureScript,SystemVerilog,0
PureScript,Smali,0
PureScript,Game Maker Language,0
PureScript,SuperCollider,0
PureScript,IDL,0
PureScript,Ragel,0
PureScript,Harbour,0
PureScript,QMake,0
PureScript,UnrealScript,0
PureScript,Eiffel,0
PureScript,Thrift,0
PureScript,Grammatical Framework,0
PureScript,AGS Script,0
PureScript,Inno Setup,0
PureScript,Ceylon,1
PureScript,Objective-J,0
PureScript,Ren'Py,0
PureScript,POV-Ray SDL,0
PureScript,Lean,0
PureScript,PureBasic,0
PureScript,DTrace,0
PureScript,Stan,0
PureScript,HLSL,0
PureScript,Logtalk,0
PureScript,Forth,0
PureScript,Isabelle,0
PureScript,NetLogo,0
PureScript,MoonScript,0
PureScript,Max,0
PureScript,AutoIt,0
PureScript,Agda,0
PureScript,Brightscript,0
PureScript,Augeas,0
PureScript,Slash,0
PureScript,COBOL,0
PureScript,LilyPond,0
PureScript,Mako,0
PureScript,Terra,0
PureScript,Component Pascal,0
PureScript,ooc,0
PureScript,ECL,0
PureScript,Io,0
PureScript,Nimrod,0
PureScript,Awk,0
PureScript,Alloy,0
PureScript,HyPhy,0
PureScript,Mask,0
PureScript,NCL,0
PureScript,Factor,0
PureScript,Jolie,0
PureScript,Cirru,0
PureScript,APL,0
PureScript,IGOR Pro,0
PureScript,AppleScript,0
PureScript,Pan,0
PureScript,AspectJ,0
PureScript,Pure Data,0
PureScript,Parrot,0
PureScript,Cucumber,0
PureScript,nesC,0
PureScript,RenderScript,0
PureScript,Lex,0
PureScript,Clean,0
PureScript,Diff,0
PureScript,GDB,0
PureScript,WebIDL,0
PureScript,Handlebars,0
PureScript,xBase,0
PureScript,Delphi,0
PureScript,eC,0
PureScript,Volt,0
PureScript,PicoLisp,0
PureScript,Metal,0
PureScript,CLIPS,0
PureScript,Papyrus,0
PureScript,Mercury,0
PureScript,Xojo,0
PureScript,Nemerle,0
PureScript,LOLCODE,0
PureScript,Glyph,0
PureScript,Groff,0
PureScript,Bro,0
PureScript,Uno,0
PureScript,Rebol,0
PureScript,Modula-2,0
PureScript,Hy,0
PureScript,MQL4,0
PureScript,Lasso,0
ASP,Web Ontology Language,0
ASP,Pascal,0
ASP,PostScript,0
ASP,ActionScript,0
ASP,QML,0
ASP,FreeMarker,0
ASP,BitBake,0
ASP,SQF,0
ASP,PLSQL,0
ASP,ApacheConf,0
ASP,Haxe,0
ASP,ColdFusion,0
ASP,Mathematica,0
ASP,Logos,0
ASP,Perl 6,0
ASP,Tcl,0
ASP,Eagle,0
ASP,Smalltalk,0
ASP,Nginx,0
ASP,API Blueprint,0
ASP,Processing,0
ASP,Scheme,0
ASP,Nim,0
ASP,GAP,0
ASP,Racket,0
ASP,Liquid,0
ASP,NSIS,0
ASP,Standard ML,0
ASP,SourcePawn,0
ASP,WebAssembly,0
ASP,KiCad,0
ASP,1C Enterprise,0
ASP,SQLPL,0
ASP,Modelica,0
ASP,RAML,0
ASP,Coq,0
ASP,GLSL,0
ASP,GDScript,0
ASP,VimL,0
ASP,XQuery,0
ASP,Gosu,0
ASP,PowerBuilder,0
ASP,Objective-C++,0
ASP,VHDL,0
ASP,M4,0
ASP,Cuda,0
ASP,CartoCSS,0
ASP,Yacc,0
ASP,DIGITAL Command Language,0
ASP,LookML,0
ASP,SAS,0
ASP,Verilog,0
ASP,P4,0
ASP,RobotFramework,0
ASP,ANTLR,0
ASP,Hack,0
ASP,Xtend,0
ASP,Squirrel,0
ASP,ABAP,0
ASP,Gnuplot,0
ASP,Perl6,0
ASP,Prolog,0
ASP,LabVIEW,0
ASP,GAMS,0
ASP,GCC Machine Description,0
ASP,Ring,0
ASP,LLVM,0
ASP,SRecode Template,0
ASP,M,0
ASP,AutoHotkey,0
ASP,Stata,0
ASP,Ada,0
ASP,Scilab,0
ASP,Idris,0
ASP,SMT,0
ASP,Inform 7,0
ASP,OpenSCAD,0
ASP,AMPL,0
ASP,LiveScript,0
ASP,MAXScript,0
ASP,LSL,0
ASP,XC,0
ASP,ShaderLab,0
ASP,Pony,0
ASP,FORTRAN,0
ASP,PAWN,0
ASP,OpenEdge ABL,0
ASP,EmberScript,0
ASP,Rascal,0
ASP,Red,0
ASP,SystemVerilog,0
ASP,Smali,0
ASP,Game Maker Language,0
ASP,SuperCollider,0
ASP,IDL,0
ASP,Ragel,0
ASP,Harbour,0
ASP,QMake,0
ASP,UnrealScript,0
ASP,Eiffel,0
ASP,Thrift,0
ASP,Grammatical Framework,0
ASP,AGS Script,0
ASP,Inno Setup,0
ASP,Ceylon,0
ASP,Objective-J,0
ASP,Ren'Py,0
ASP,POV-Ray SDL,0
ASP,Lean,0
ASP,PureBasic,0
ASP,DTrace,0
ASP,Stan,0
ASP,HLSL,0
ASP,Logtalk,0
ASP,Forth,0
ASP,Isabelle,0
ASP,NetLogo,0
ASP,MoonScript,0
ASP,Max,0
ASP,AutoIt,0
ASP,Agda,0
ASP,Brightscript,0
ASP,Augeas,0
ASP,Slash,0
ASP,COBOL,0
ASP,LilyPond,0
ASP,Mako,0
ASP,Terra,0
ASP,Component Pascal,0
ASP,ooc,0
ASP,ECL,0
ASP,Io,0
ASP,Nimrod,0
ASP,Awk,0
ASP,Alloy,0
ASP,HyPhy,0
ASP,Mask,0
ASP,NCL,0
ASP,Factor,0
ASP,Jolie,0
ASP,Cirru,0
ASP,APL,0
ASP,IGOR Pro,0
ASP,AppleScript,0
ASP,Pan,0
ASP,AspectJ,0
ASP,Pure Data,0
ASP,Parrot,0
ASP,Cucumber,0
ASP,nesC,0
ASP,RenderScript,0
ASP,Lex,0
ASP,Clean,0
ASP,Diff,0
ASP,GDB,0
ASP,WebIDL,0
ASP,Handlebars,0
ASP,xBase,0
ASP,Delphi,0
ASP,eC,0
ASP,Volt,0
ASP,PicoLisp,0
ASP,Metal,0
ASP,CLIPS,0
ASP,Papyrus,0
ASP,Mercury,0
ASP,Xojo,0
ASP,Nemerle,0
ASP,LOLCODE,0
ASP,Glyph,0
ASP,Groff,0
ASP,Bro,0
ASP,Uno,0
ASP,Rebol,0
ASP,Modula-2,0
ASP,Hy,0
ASP,MQL4,0
ASP,Lasso,0
Web Ontology Language,Pascal,0
Web Ontology Language,PostScript,0
Web Ontology Language,ActionScript,0
Web Ontology Language,QML,0
Web Ontology Language,FreeMarker,0
Web Ontology Language,BitBake,0
Web Ontology Language,SQF,0
Web Ontology Language,PLSQL,0
Web Ontology Language,ApacheConf,0
Web Ontology Language,Haxe,0
Web Ontology Language,ColdFusion,0
Web Ontology Language,Mathematica,0
Web Ontology Language,Logos,0
Web Ontology Language,Perl 6,0
Web Ontology Language,Tcl,0
Web Ontology Language,Eagle,0
Web Ontology Language,Smalltalk,0
Web Ontology Language,Nginx,0
Web Ontology Language,API Blueprint,0
Web Ontology Language,Processing,0
Web Ontology Language,Scheme,0
Web Ontology Language,Nim,0
Web Ontology Language,GAP,0
Web Ontology Language,Racket,0
Web Ontology Language,Liquid,0
Web Ontology Language,NSIS,0
Web Ontology Language,Standard ML,0
Web Ontology Language,SourcePawn,0
Web Ontology Language,WebAssembly,0
Web Ontology Language,KiCad,0
Web Ontology Language,1C Enterprise,0
Web Ontology Language,SQLPL,0
Web Ontology Language,Modelica,0
Web Ontology Language,RAML,0
Web Ontology Language,Coq,0
Web Ontology Language,GLSL,0
Web Ontology Language,GDScript,0
Web Ontology Language,VimL,0
Web Ontology Language,XQuery,1
Web Ontology Language,Gosu,0
Web Ontology Language,PowerBuilder,0
Web Ontology Language,Objective-C++,0
Web Ontology Language,VHDL,0
Web Ontology Language,M4,0
Web Ontology Language,Cuda,0
Web Ontology Language,CartoCSS,0
Web Ontology Language,Yacc,0
Web Ontology Language,DIGITAL Command Language,0
Web Ontology Language,LookML,0
Web Ontology Language,SAS,0
Web Ontology Language,Verilog,0
Web Ontology Language,P4,0
Web Ontology Language,RobotFramework,0
Web Ontology Language,ANTLR,0
Web Ontology Language,Hack,0
Web Ontology Language,Xtend,0
Web Ontology Language,Squirrel,0
Web Ontology Language,ABAP,0
Web Ontology Language,Gnuplot,0
Web Ontology Language,Perl6,0
Web Ontology Language,Prolog,1
Web Ontology Language,LabVIEW,0
Web Ontology Language,GAMS,0
Web Ontology Language,GCC Machine Description,0
Web Ontology Language,Ring,0
Web Ontology Language,LLVM,0
Web Ontology Language,SRecode Template,0
Web Ontology Language,M,0
Web Ontology Language,AutoHotkey,0
Web Ontology Language,Stata,0
Web Ontology Language,Ada,0
Web Ontology Language,Scilab,0
Web Ontology Language,Idris,0
Web Ontology Language,SMT,0
Web Ontology Language,Inform 7,0
Web Ontology Language,OpenSCAD,0
Web Ontology Language,AMPL,0
Web Ontology Language,LiveScript,0
Web Ontology Language,MAXScript,0
Web Ontology Language,LSL,0
Web Ontology Language,XC,0
Web Ontology Language,ShaderLab,0
Web Ontology Language,Pony,0
Web Ontology Language,FORTRAN,0
Web Ontology Language,PAWN,0
Web Ontology Language,OpenEdge ABL,0
Web Ontology Language,EmberScript,0
Web Ontology Language,Rascal,0
Web Ontology Language,Red,0
Web Ontology Language,SystemVerilog,0
Web Ontology Language,Smali,0
Web Ontology Language,Game Maker Language,0
Web Ontology Language,SuperCollider,0
Web Ontology Language,IDL,0
Web Ontology Language,Ragel,0
Web Ontology Language,Harbour,0
Web Ontology Language,QMake,0
Web Ontology Language,UnrealScript,0
Web Ontology Language,Eiffel,0
Web Ontology Language,Thrift,0
Web Ontology Language,Grammatical Framework,0
Web Ontology Language,AGS Script,0
Web Ontology Language,Inno Setup,0
Web Ontology Language,Ceylon,0
Web Ontology Language,Objective-J,0
Web Ontology Language,Ren'Py,0
Web Ontology Language,POV-Ray SDL,0
Web Ontology Language,Lean,0
Web Ontology Language,PureBasic,0
Web Ontology Language,DTrace,0
Web Ontology Language,Stan,0
Web Ontology Language,HLSL,0
Web Ontology Language,Logtalk,0
Web Ontology Language,Forth,0
Web Ontology Language,Isabelle,0
Web Ontology Language,NetLogo,0
Web Ontology Language,MoonScript,0
Web Ontology Language,Max,0
Web Ontology Language,AutoIt,0
Web Ontology Language,Agda,0
Web Ontology Language,Brightscript,0
Web Ontology Language,Augeas,0
Web Ontology Language,Slash,0
Web Ontology Language,COBOL,0
Web Ontology Language,LilyPond,0
Web Ontology Language,Mako,0
Web Ontology Language,Terra,0
Web Ontology Language,Component Pascal,0
Web Ontology Language,ooc,0
Web Ontology Language,ECL,0
Web Ontology Language,Io,0
Web Ontology Language,Nimrod,0
Web Ontology Language,Awk,0
Web Ontology Language,Alloy,0
Web Ontology Language,HyPhy,0
Web Ontology Language,Mask,0
Web Ontology Language,NCL,0
Web Ontology Language,Factor,0
Web Ontology Language,Jolie,0
Web Ontology Language,Cirru,0
Web Ontology Language,APL,0
Web Ontology Language,IGOR Pro,0
Web Ontology Language,AppleScript,0
Web Ontology Language,Pan,0
Web Ontology Language,AspectJ,0
Web Ontology Language,Pure Data,0
Web Ontology Language,Parrot,0
Web Ontology Language,Cucumber,0
Web Ontology Language,nesC,0
Web Ontology Language,RenderScript,0
Web Ontology Language,Lex,0
Web Ontology Language,Clean,0
Web Ontology Language,Diff,0
Web Ontology Language,GDB,0
Web Ontology Language,WebIDL,0
Web Ontology Language,Handlebars,0
Web Ontology Language,xBase,0
Web Ontology Language,Delphi,0
Web Ontology Language,eC,0
Web Ontology Language,Volt,0
Web Ontology Language,PicoLisp,1
Web Ontology Language,Metal,0
Web Ontology Language,CLIPS,0
Web Ontology Language,Papyrus,0
Web Ontology Language,Mercury,0
Web Ontology Language,Xojo,0
Web Ontology Language,Nemerle,0
Web Ontology Language,LOLCODE,0
Web Ontology Language,Glyph,0
Web Ontology Language,Groff,0
Web Ontology Language,Bro,0
Web Ontology Language,Uno,0
Web Ontology Language,Rebol,0
Web Ontology Language,Modula-2,0
Web Ontology Language,Hy,0
Web Ontology Language,MQL4,0
Web Ontology Language,Lasso,0
Pascal,PostScript,0
Pascal,ActionScript,0
Pascal,QML,0
Pascal,FreeMarker,0
Pascal,BitBake,0
Pascal,SQF,0
Pascal,PLSQL,0
Pascal,ApacheConf,0
Pascal,Haxe,0
Pascal,ColdFusion,0
Pascal,Mathematica,0
Pascal,Logos,0
Pascal,Perl 6,0
Pascal,Tcl,0
Pascal,Eagle,0
Pascal,Smalltalk,0
Pascal,Nginx,0
Pascal,API Blueprint,0
Pascal,Processing,0
Pascal,Scheme,0
Pascal,Nim,0
Pascal,GAP,0
Pascal,Racket,0
Pascal,Liquid,0
Pascal,NSIS,0
Pascal,Standard ML,0
Pascal,SourcePawn,0
Pascal,WebAssembly,0
Pascal,KiCad,0
Pascal,1C Enterprise,0
Pascal,SQLPL,0
Pascal,Modelica,0
Pascal,RAML,0
Pascal,Coq,0
Pascal,GLSL,0
Pascal,GDScript,0
Pascal,VimL,0
Pascal,XQuery,0
Pascal,Gosu,0
Pascal,PowerBuilder,0
Pascal,Objective-C++,0
Pascal,VHDL,0
Pascal,M4,0
Pascal,Cuda,0
Pascal,CartoCSS,0
Pascal,Yacc,0
Pascal,DIGITAL Command Language,0
Pascal,LookML,0
Pascal,SAS,0
Pascal,Verilog,0
Pascal,P4,0
Pascal,RobotFramework,0
Pascal,ANTLR,0
Pascal,Hack,0
Pascal,Xtend,0
Pascal,Squirrel,0
Pascal,ABAP,0
Pascal,Gnuplot,0
Pascal,Perl6,0
Pascal,Prolog,0
Pascal,LabVIEW,0
Pascal,GAMS,0
Pascal,GCC Machine Description,0
Pascal,Ring,0
Pascal,LLVM,0
Pascal,SRecode Template,0
Pascal,M,0
Pascal,AutoHotkey,0
Pascal,Stata,0
Pascal,Ada,0
Pascal,Scilab,0
Pascal,Idris,0
Pascal,SMT,0
Pascal,Inform 7,0
Pascal,OpenSCAD,0
Pascal,AMPL,0
Pascal,LiveScript,0
Pascal,MAXScript,0
Pascal,LSL,0
Pascal,XC,0
Pascal,ShaderLab,0
Pascal,Pony,0
Pascal,FORTRAN,0
Pascal,PAWN,0
Pascal,OpenEdge ABL,0
Pascal,EmberScript,0
Pascal,Rascal,0
Pascal,Red,0
Pascal,SystemVerilog,0
Pascal,Smali,0
Pascal,Game Maker Language,0
Pascal,SuperCollider,0
Pascal,IDL,0
Pascal,Ragel,0
Pascal,Harbour,0
Pascal,QMake,0
Pascal,UnrealScript,0
Pascal,Eiffel,0
Pascal,Thrift,0
Pascal,Grammatical Framework,0
Pascal,AGS Script,0
Pascal,Inno Setup,0
Pascal,Ceylon,0
Pascal,Objective-J,0
Pascal,Ren'Py,0
Pascal,POV-Ray SDL,0
Pascal,Lean,0
Pascal,PureBasic,0
Pascal,DTrace,0
Pascal,Stan,0
Pascal,HLSL,0
Pascal,Logtalk,0
Pascal,Forth,0
Pascal,Isabelle,0
Pascal,NetLogo,0
Pascal,MoonScript,0
Pascal,Max,0
Pascal,AutoIt,0
Pascal,Agda,0
Pascal,Brightscript,0
Pascal,Augeas,0
Pascal,Slash,0
Pascal,COBOL,0
Pascal,LilyPond,0
Pascal,Mako,0
Pascal,Terra,0
Pascal,Component Pascal,0
Pascal,ooc,0
Pascal,ECL,0
Pascal,Io,0
Pascal,Nimrod,0
Pascal,Awk,0
Pascal,Alloy,0
Pascal,HyPhy,0
Pascal,Mask,0
Pascal,NCL,0
Pascal,Factor,0
Pascal,Jolie,0
Pascal,Cirru,0
Pascal,APL,0
Pascal,IGOR Pro,0
Pascal,AppleScript,0
Pascal,Pan,0
Pascal,AspectJ,0
Pascal,Pure Data,0
Pascal,Parrot,0
Pascal,Cucumber,0
Pascal,nesC,0
Pascal,RenderScript,0
Pascal,Lex,0
Pascal,Clean,0
Pascal,Diff,0
Pascal,GDB,0
Pascal,WebIDL,0
Pascal,Handlebars,0
Pascal,xBase,0
Pascal,Delphi,0
Pascal,eC,0
Pascal,Volt,0
Pascal,PicoLisp,0
Pascal,Metal,0
Pascal,CLIPS,0
Pascal,Papyrus,0
Pascal,Mercury,0
Pascal,Xojo,0
Pascal,Nemerle,0
Pascal,LOLCODE,0
Pascal,Glyph,0
Pascal,Groff,0
Pascal,Bro,0
Pascal,Uno,0
Pascal,Rebol,0
Pascal,Modula-2,0
Pascal,Hy,0
Pascal,MQL4,0
Pascal,Lasso,0
PostScript,ActionScript,0
PostScript,QML,0
PostScript,FreeMarker,0
PostScript,BitBake,0
PostScript,SQF,0
PostScript,PLSQL,0
PostScript,ApacheConf,0
PostScript,Haxe,0
PostScript,ColdFusion,0
PostScript,Mathematica,0
PostScript,Logos,0
PostScript,Perl 6,0
PostScript,Tcl,0
PostScript,Eagle,0
PostScript,Smalltalk,0
PostScript,Nginx,0
PostScript,API Blueprint,0
PostScript,Processing,0
PostScript,Scheme,0
PostScript,Nim,0
PostScript,GAP,0
PostScript,Racket,0
PostScript,Liquid,0
PostScript,NSIS,0
PostScript,Standard ML,0
PostScript,SourcePawn,0
PostScript,WebAssembly,0
PostScript,KiCad,0
PostScript,1C Enterprise,0
PostScript,SQLPL,0
PostScript,Modelica,0
PostScript,RAML,0
PostScript,Coq,0
PostScript,GLSL,0
PostScript,GDScript,0
PostScript,VimL,0
PostScript,XQuery,0
PostScript,Gosu,0
PostScript,PowerBuilder,0
PostScript,Objective-C++,0
PostScript,VHDL,1
PostScript,M4,0
PostScript,Cuda,0
PostScript,CartoCSS,0
PostScript,Yacc,0
PostScript,DIGITAL Command Language,0
PostScript,LookML,0
PostScript,SAS,0
PostScript,Verilog,0
PostScript,P4,0
PostScript,RobotFramework,0
PostScript,ANTLR,0
PostScript,Hack,0
PostScript,Xtend,0
PostScript,Squirrel,0
PostScript,ABAP,0
PostScript,Gnuplot,0
PostScript,Perl6,0
PostScript,Prolog,0
PostScript,LabVIEW,0
PostScript,GAMS,0
PostScript,GCC Machine Description,0
PostScript,Ring,0
PostScript,LLVM,0
PostScript,SRecode Template,0
PostScript,M,0
PostScript,AutoHotkey,0
PostScript,Stata,0
PostScript,Ada,0
PostScript,Scilab,0
PostScript,Idris,0
PostScript,SMT,0
PostScript,Inform 7,0
PostScript,OpenSCAD,0
PostScript,AMPL,0
PostScript,LiveScript,0
PostScript,MAXScript,0
PostScript,LSL,0
PostScript,XC,0
PostScript,ShaderLab,0
PostScript,Pony,0
PostScript,FORTRAN,0
PostScript,PAWN,0
PostScript,OpenEdge ABL,0
PostScript,EmberScript,0
PostScript,Rascal,0
PostScript,Red,0
PostScript,SystemVerilog,0
PostScript,Smali,0
PostScript,Game Maker Language,0
PostScript,SuperCollider,0
PostScript,IDL,0
PostScript,Ragel,0
PostScript,Harbour,0
PostScript,QMake,0
PostScript,UnrealScript,0
PostScript,Eiffel,0
PostScript,Thrift,0
PostScript,Grammatical Framework,0
PostScript,AGS Script,0
PostScript,Inno Setup,0
PostScript,Ceylon,0
PostScript,Objective-J,0
PostScript,Ren'Py,0
PostScript,POV-Ray SDL,0
PostScript,Lean,0
PostScript,PureBasic,0
PostScript,DTrace,0
PostScript,Stan,0
PostScript,HLSL,0
PostScript,Logtalk,0
PostScript,Forth,0
PostScript,Isabelle,0
PostScript,NetLogo,0
PostScript,MoonScript,0
PostScript,Max,0
PostScript,AutoIt,0
PostScript,Agda,0
PostScript,Brightscript,0
PostScript,Augeas,0
PostScript,Slash,0
PostScript,COBOL,0
PostScript,LilyPond,0
PostScript,Mako,0
PostScript,Terra,0
PostScript,Component Pascal,0
PostScript,ooc,0
PostScript,ECL,0
PostScript,Io,0
PostScript,Nimrod,0
PostScript,Awk,0
PostScript,Alloy,0
PostScript,HyPhy,0
PostScript,Mask,0
PostScript,NCL,0
PostScript,Factor,0
PostScript,Jolie,0
PostScript,Cirru,0
PostScript,APL,0
PostScript,IGOR Pro,0
PostScript,AppleScript,0
PostScript,Pan,0
PostScript,AspectJ,0
PostScript,Pure Data,0
PostScript,Parrot,0
PostScript,Cucumber,0
PostScript,nesC,0
PostScript,RenderScript,0
PostScript,Lex,0
PostScript,Clean,0
PostScript,Diff,0
PostScript,GDB,0
PostScript,WebIDL,0
PostScript,Handlebars,0
PostScript,xBase,0
PostScript,Delphi,0
PostScript,eC,0
PostScript,Volt,0
PostScript,PicoLisp,0
PostScript,Metal,0
PostScript,CLIPS,0
PostScript,Papyrus,0
PostScript,Mercury,0
PostScript,Xojo,0
PostScript,Nemerle,0
PostScript,LOLCODE,0
PostScript,Glyph,0
PostScript,Groff,0
PostScript,Bro,0
PostScript,Uno,0
PostScript,Rebol,0
PostScript,Modula-2,0
PostScript,Hy,0
PostScript,MQL4,0
PostScript,Lasso,0
ActionScript,QML,0
ActionScript,FreeMarker,0
ActionScript,BitBake,0
ActionScript,SQF,0
ActionScript,PLSQL,0
ActionScript,ApacheConf,0
ActionScript,Haxe,1
ActionScript,ColdFusion,0
ActionScript,Mathematica,0
ActionScript,Logos,0
ActionScript,Perl 6,0
ActionScript,Tcl,0
ActionScript,Eagle,0
ActionScript,Smalltalk,0
ActionScript,Nginx,0
ActionScript,API Blueprint,0
ActionScript,Processing,0
ActionScript,Scheme,0
ActionScript,Nim,0
ActionScript,GAP,0
ActionScript,Racket,0
ActionScript,Liquid,0
ActionScript,NSIS,0
ActionScript,Standard ML,0
ActionScript,SourcePawn,0
ActionScript,WebAssembly,0
ActionScript,KiCad,0
ActionScript,1C Enterprise,0
ActionScript,SQLPL,0
ActionScript,Modelica,0
ActionScript,RAML,0
ActionScript,Coq,0
ActionScript,GLSL,0
ActionScript,GDScript,0
ActionScript,VimL,0
ActionScript,XQuery,0
ActionScript,Gosu,0
ActionScript,PowerBuilder,0
ActionScript,Objective-C++,0
ActionScript,VHDL,0
ActionScript,M4,0
ActionScript,Cuda,0
ActionScript,CartoCSS,0
ActionScript,Yacc,0
ActionScript,DIGITAL Command Language,0
ActionScript,LookML,0
ActionScript,SAS,0
ActionScript,Verilog,0
ActionScript,P4,0
ActionScript,RobotFramework,0
ActionScript,ANTLR,0
ActionScript,Hack,0
ActionScript,Xtend,0
ActionScript,Squirrel,0
ActionScript,ABAP,0
ActionScript,Gnuplot,0
ActionScript,Perl6,0
ActionScript,Prolog,0
ActionScript,LabVIEW,0
ActionScript,GAMS,0
ActionScript,GCC Machine Description,0
ActionScript,Ring,0
ActionScript,LLVM,0
ActionScript,SRecode Template,0
ActionScript,M,0
ActionScript,AutoHotkey,0
ActionScript,Stata,0
ActionScript,Ada,0
ActionScript,Scilab,0
ActionScript,Idris,0
ActionScript,SMT,0
ActionScript,Inform 7,0
ActionScript,OpenSCAD,0
ActionScript,AMPL,0
ActionScript,LiveScript,0
ActionScript,MAXScript,0
ActionScript,LSL,0
ActionScript,XC,0
ActionScript,ShaderLab,0
ActionScript,Pony,0
ActionScript,FORTRAN,0
ActionScript,PAWN,0
ActionScript,OpenEdge ABL,0
ActionScript,EmberScript,0
ActionScript,Rascal,0
ActionScript,Red,0
ActionScript,SystemVerilog,0
ActionScript,Smali,0
ActionScript,Game Maker Language,0
ActionScript,SuperCollider,0
ActionScript,IDL,0
ActionScript,Ragel,0
ActionScript,Harbour,0
ActionScript,QMake,0
ActionScript,UnrealScript,0
ActionScript,Eiffel,0
ActionScript,Thrift,0
ActionScript,Grammatical Framework,0
ActionScript,AGS Script,0
ActionScript,Inno Setup,0
ActionScript,Ceylon,0
ActionScript,Objective-J,0
ActionScript,Ren'Py,0
ActionScript,POV-Ray SDL,0
ActionScript,Lean,0
ActionScript,PureBasic,0
ActionScript,DTrace,0
ActionScript,Stan,0
ActionScript,HLSL,0
ActionScript,Logtalk,0
ActionScript,Forth,0
ActionScript,Isabelle,0
ActionScript,NetLogo,0
ActionScript,MoonScript,0
ActionScript,Max,0
ActionScript,AutoIt,0
ActionScript,Agda,0
ActionScript,Brightscript,0
ActionScript,Augeas,0
ActionScript,Slash,0
ActionScript,COBOL,0
ActionScript,LilyPond,0
ActionScript,Mako,0
ActionScript,Terra,0
ActionScript,Component Pascal,0
ActionScript,ooc,0
ActionScript,ECL,0
ActionScript,Io,0
ActionScript,Nimrod,0
ActionScript,Awk,0
ActionScript,Alloy,0
ActionScript,HyPhy,0
ActionScript,Mask,0
ActionScript,NCL,0
ActionScript,Factor,0
ActionScript,Jolie,0
ActionScript,Cirru,0
ActionScript,APL,0
ActionScript,IGOR Pro,0
ActionScript,AppleScript,0
ActionScript,Pan,0
ActionScript,AspectJ,0
ActionScript,Pure Data,0
ActionScript,Parrot,0
ActionScript,Cucumber,0
ActionScript,nesC,0
ActionScript,RenderScript,0
ActionScript,Lex,0
ActionScript,Clean,0
ActionScript,Diff,0
ActionScript,GDB,0
ActionScript,WebIDL,0
ActionScript,Handlebars,0
ActionScript,xBase,0
ActionScript,Delphi,0
ActionScript,eC,0
ActionScript,Volt,0
ActionScript,PicoLisp,0
ActionScript,Metal,0
ActionScript,CLIPS,0
ActionScript,Papyrus,0
ActionScript,Mercury,0
ActionScript,Xojo,0
ActionScript,Nemerle,0
ActionScript,LOLCODE,0
ActionScript,Glyph,0
ActionScript,Groff,0
ActionScript,Bro,0
ActionScript,Uno,0
ActionScript,Rebol,0
ActionScript,Modula-2,0
ActionScript,Hy,0
ActionScript,MQL4,0
ActionScript,Lasso,0
QML,FreeMarker,0
QML,BitBake,1
QML,SQF,0
QML,PLSQL,0
QML,ApacheConf,0
QML,Haxe,0
QML,ColdFusion,0
QML,Mathematica,0
QML,Logos,0
QML,Perl 6,0
QML,Tcl,0
QML,Eagle,0
QML,Smalltalk,0
QML,Nginx,0
QML,API Blueprint,0
QML,Processing,0
QML,Scheme,0
QML,Nim,0
QML,GAP,0
QML,Racket,0
QML,Liquid,0
QML,NSIS,0
QML,Standard ML,0
QML,SourcePawn,0
QML,WebAssembly,0
QML,KiCad,0
QML,1C Enterprise,0
QML,SQLPL,0
QML,Modelica,0
QML,RAML,0
QML,Coq,0
QML,GLSL,0
QML,GDScript,0
QML,VimL,0
QML,XQuery,0
QML,Gosu,0
QML,PowerBuilder,0
QML,Objective-C++,0
QML,VHDL,0
QML,M4,0
QML,Cuda,0
QML,CartoCSS,0
QML,Yacc,0
QML,DIGITAL Command Language,0
QML,LookML,0
QML,SAS,0
QML,Verilog,0
QML,P4,0
QML,RobotFramework,0
QML,ANTLR,0
QML,Hack,0
QML,Xtend,0
QML,Squirrel,0
QML,ABAP,0
QML,Gnuplot,0
QML,Perl6,0
QML,Prolog,0
QML,LabVIEW,0
QML,GAMS,0
QML,GCC Machine Description,0
QML,Ring,0
QML,LLVM,0
QML,SRecode Template,0
QML,M,0
QML,AutoHotkey,0
QML,Stata,0
QML,Ada,0
QML,Scilab,0
QML,Idris,0
QML,SMT,0
QML,Inform 7,0
QML,OpenSCAD,0
QML,AMPL,0
QML,LiveScript,0
QML,MAXScript,0
QML,LSL,0
QML,XC,0
QML,ShaderLab,0
QML,Pony,0
QML,FORTRAN,0
QML,PAWN,0
QML,OpenEdge ABL,0
QML,EmberScript,0
QML,Rascal,0
QML,Red,0
QML,SystemVerilog,0
QML,Smali,0
QML,Game Maker Language,0
QML,SuperCollider,0
QML,IDL,0
QML,Ragel,0
QML,Harbour,0
QML,QMake,1
QML,UnrealScript,0
QML,Eiffel,0
QML,Thrift,0
QML,Grammatical Framework,0
QML,AGS Script,0
QML,Inno Setup,0
QML,Ceylon,0
QML,Objective-J,0
QML,Ren'Py,0
QML,POV-Ray SDL,0
QML,Lean,0
QML,PureBasic,0
QML,DTrace,0
QML,Stan,0
QML,HLSL,0
QML,Logtalk,0
QML,Forth,0
QML,Isabelle,0
QML,NetLogo,0
QML,MoonScript,0
QML,Max,0
QML,AutoIt,0
QML,Agda,0
QML,Brightscript,0
QML,Augeas,0
QML,Slash,0
QML,COBOL,0
QML,LilyPond,0
QML,Mako,0
QML,Terra,0
QML,Component Pascal,0
QML,ooc,0
QML,ECL,0
QML,Io,0
QML,Nimrod,0
QML,Awk,0
QML,Alloy,0
