language1,language2,common_actors
Eagle,Logtalk,0
Eagle,Isabelle,0
Eagle,CLIPS,0
Eagle,Grammatical Framework,0
Eagle,Bro,0
Eagle,Groff,0
Eagle,xBase,0
Eagle,Factor,0
Eagle,Propeller Spin,0
Eagle,Pan,0
Eagle,E,0
Eagle,Nimrod,0
Eagle,NewLisp,0
Eagle,AspectJ,0
Eagle,Lasso,0
Eagle,Io,0
Eagle,ECL,0
Eagle,Xojo,0
Eagle,Papyrus,0
Eagle,XProc,0
Eagle,Mercury,0
Eagle,Uno,0
Eagle,Clean,0
Eagle,LOLCODE,0
Eagle,MQL5,0
Eagle,Cucumber,0
Eagle,Alloy,0
Eagle,LoomScript,0
Eagle,MQL4,0
Eagle,Volt,0
Eagle,Jolie,0
Eagle,Turing,0
Eagle,Cirru,0
Eagle,Zephir,0
Eagle,Limbo,0
Eagle,Parrot,0
Eagle,WebIDL,0
Eagle,Diff,0
Eagle,Meson,0
Eagle,TI Program,0
Eagle,wdl,0
Eagle,Ballerina,0
Eagle,PigLatin,0
Eagle,Arc,0
Eagle,RenderScript,0
Eagle,PicoLisp,0
Eagle,Pep8,0
Eagle,EQ,0
Eagle,Self,0
Eagle,GDB,0
Eagle,X10,0
Eagle,Handlebars,0
Eagle,Modula-2,0
Eagle,Genshi,0
Eagle,BlitzBasic,0
Eagle,Glyph,0
Eagle,Csound Document,0
Eagle,DOT,0
Eagle,FLUX,0
Eagle,Metal,0
Eagle,Cool,0
Eagle,eC,0
Eagle,Jasmin,0
Eagle,Nemerle,0
Eagle,CWeb,0
Eagle,Hy,0
Eagle,ATS,0
Eagle,Ragel in Ruby Host,0
Eagle,Delphi,0
Racket,ActionScript,0
Racket,Logos,0
Racket,Standard ML,1
Racket,Nginx,0
Racket,GAP,0
Racket,Scheme,4
Racket,API Blueprint,0
Racket,SQLPL,0
Racket,WebAssembly,0
Racket,MAXScript,0
Racket,Verilog,0
Racket,SourcePawn,0
Racket,VHDL,0
Racket,Coq,1
Racket,NSIS,0
Racket,RobotFramework,0
Racket,Yacc,0
Racket,Prolog,0
Racket,VimL,0
Racket,1C Enterprise,0
Racket,RAML,0
Racket,GDScript,0
Racket,GLSL,0
Racket,Cuda,0
Racket,M4,0
Racket,DIGITAL Command Language,0
Racket,SMT,0
Racket,Objective-C++,0
Racket,Pony,1
Racket,XQuery,0
Racket,LabVIEW,0
Racket,Gosu,0
Racket,LLVM,0
Racket,Inform 7,0
Racket,ABAP,0
Racket,Xtend,0
Racket,XC,0
Racket,CartoCSS,0
Racket,P4,0
Racket,AutoHotkey,0
Racket,LookML,0
Racket,KiCad,0
Racket,Gnuplot,1
Racket,LiveScript,0
Racket,Scilab,0
Racket,OpenEdge ABL,0
Racket,Hack,0
Racket,Ren'Py,0
Racket,GCC Machine Description,0
Racket,SAS,0
Racket,Ada,0
Racket,SystemVerilog,0
Racket,Stata,0
Racket,ANTLR,0
Racket,nesC,0
Racket,Perl6,0
Racket,OpenSCAD,0
Racket,Objective-J,0
Racket,Game Maker Language,0
Racket,UnrealScript,0
Racket,EmberScript,0
Racket,ShaderLab,0
Racket,PowerBuilder,0
Racket,COBOL,0
Racket,Ring,0
Racket,FORTRAN,0
Racket,Eiffel,0
Racket,Shen,0
Racket,Squirrel,0
Racket,M,0
Racket,Thrift,0
Racket,AMPL,0
Racket,Brainfuck,0
Racket,Red,0
Racket,GAMS,0
Racket,LSL,0
Racket,POV-Ray SDL,0
Racket,HLSL,0
Racket,NCL,0
Racket,Idris,2
Racket,AGS Script,0
Racket,Forth,0
Racket,SuperCollider,0
Racket,SRecode Template,0
Racket,IDL,0
Racket,QMake,0
Racket,Brightscript,0
Racket,APL,1
Racket,Harbour,0
Racket,Rascal,0
Racket,Stan,0
Racket,NetLogo,0
Racket,AutoIt,0
Racket,HyPhy,0
Racket,Ragel,0
Racket,AngelScript,0
Racket,AppleScript,0
Racket,MoonScript,0
Racket,Inno Setup,0
Racket,Lean,0
Racket,Mako,0
Racket,PAWN,0
Racket,LilyPond,0
Racket,Augeas,0
Racket,Ceylon,1
Racket,Awk,0
Racket,Smali,0
Racket,Pure Data,0
Racket,Rebol,0
Racket,Max,0
Racket,IGOR Pro,0
Racket,PureBasic,0
Racket,Lex,0
Racket,DTrace,0
Racket,Terra,0
Racket,Mask,0
Racket,Component Pascal,0
Racket,Slash,0
Racket,ooc,0
Racket,Agda,0
Racket,VCL,0
Racket,Logtalk,0
Racket,Isabelle,0
Racket,CLIPS,0
Racket,Grammatical Framework,0
Racket,Bro,0
Racket,Groff,0
Racket,xBase,0
Racket,Factor,1
Racket,Propeller Spin,0
Racket,Pan,0
Racket,E,0
Racket,Nimrod,0
Racket,NewLisp,0
Racket,AspectJ,0
Racket,Lasso,0
Racket,Io,0
Racket,ECL,0
Racket,Xojo,0
Racket,Papyrus,0
Racket,XProc,0
Racket,Mercury,0
Racket,Uno,0
Racket,Clean,0
Racket,LOLCODE,0
Racket,MQL5,0
Racket,Cucumber,0
Racket,Alloy,0
Racket,LoomScript,0
Racket,MQL4,0
Racket,Volt,0
Racket,Jolie,0
Racket,Turing,0
Racket,Cirru,0
Racket,Zephir,0
Racket,Limbo,0
Racket,Parrot,0
Racket,WebIDL,0
Racket,Diff,0
Racket,Meson,0
Racket,TI Program,0
Racket,wdl,0
Racket,Ballerina,0
Racket,PigLatin,0
Racket,Arc,0
Racket,RenderScript,0
Racket,PicoLisp,0
Racket,Pep8,0
Racket,EQ,0
Racket,Self,0
Racket,GDB,0
Racket,X10,0
Racket,Handlebars,0
Racket,Modula-2,0
Racket,Genshi,0
Racket,BlitzBasic,0
Racket,Glyph,0
Racket,Csound Document,0
Racket,DOT,0
Racket,FLUX,0
Racket,Metal,0
Racket,Cool,0
Racket,eC,0
Racket,Jasmin,0
Racket,Nemerle,0
Racket,CWeb,0
Racket,Hy,0
Racket,ATS,0
Racket,Ragel in Ruby Host,0
Racket,Delphi,0
ActionScript,Logos,0
ActionScript,Standard ML,0
ActionScript,Nginx,0
ActionScript,GAP,0
ActionScript,Scheme,0
ActionScript,API Blueprint,0
ActionScript,SQLPL,0
ActionScript,WebAssembly,0
ActionScript,MAXScript,0
ActionScript,Verilog,0
ActionScript,SourcePawn,0
ActionScript,VHDL,0
ActionScript,Coq,0
ActionScript,NSIS,0
ActionScript,RobotFramework,0
ActionScript,Yacc,0
ActionScript,Prolog,0
ActionScript,VimL,0
ActionScript,1C Enterprise,0
ActionScript,RAML,0
ActionScript,GDScript,0
ActionScript,GLSL,0
ActionScript,Cuda,0
ActionScript,M4,0
ActionScript,DIGITAL Command Language,0
ActionScript,SMT,0
ActionScript,Objective-C++,0
ActionScript,Pony,0
ActionScript,XQuery,0
ActionScript,LabVIEW,0
ActionScript,Gosu,0
ActionScript,LLVM,0
ActionScript,Inform 7,0
ActionScript,ABAP,0
ActionScript,Xtend,0
ActionScript,XC,0
ActionScript,CartoCSS,0
ActionScript,P4,0
ActionScript,AutoHotkey,0
ActionScript,LookML,0
ActionScript,KiCad,0
ActionScript,Gnuplot,0
ActionScript,LiveScript,0
ActionScript,Scilab,0
ActionScript,OpenEdge ABL,0
ActionScript,Hack,0
ActionScript,Ren'Py,0
ActionScript,GCC Machine Description,0
ActionScript,SAS,0
ActionScript,Ada,0
ActionScript,SystemVerilog,0
ActionScript,Stata,0
ActionScript,ANTLR,0
ActionScript,nesC,0
ActionScript,Perl6,0
ActionScript,OpenSCAD,0
ActionScript,Objective-J,0
ActionScript,Game Maker Language,0
ActionScript,UnrealScript,0
ActionScript,EmberScript,0
ActionScript,ShaderLab,0
ActionScript,PowerBuilder,0
ActionScript,COBOL,0
ActionScript,Ring,0
ActionScript,FORTRAN,0
ActionScript,Eiffel,0
ActionScript,Shen,0
ActionScript,Squirrel,0
ActionScript,M,0
ActionScript,Thrift,0
ActionScript,AMPL,0
ActionScript,Brainfuck,0
ActionScript,Red,0
ActionScript,GAMS,0
ActionScript,LSL,0
ActionScript,POV-Ray SDL,0
ActionScript,HLSL,0
ActionScript,NCL,0
ActionScript,Idris,0
ActionScript,AGS Script,0
ActionScript,Forth,0
ActionScript,SuperCollider,0
ActionScript,SRecode Template,0
ActionScript,IDL,0
ActionScript,QMake,0
ActionScript,Brightscript,0
ActionScript,APL,0
ActionScript,Harbour,0
ActionScript,Rascal,0
ActionScript,Stan,0
ActionScript,NetLogo,0
ActionScript,AutoIt,0
ActionScript,HyPhy,0
ActionScript,Ragel,0
ActionScript,AngelScript,3
ActionScript,AppleScript,0
ActionScript,MoonScript,0
ActionScript,Inno Setup,0
ActionScript,Lean,0
ActionScript,Mako,0
ActionScript,PAWN,0
ActionScript,LilyPond,0
ActionScript,Augeas,0
ActionScript,Ceylon,0
ActionScript,Awk,0
ActionScript,Smali,0
ActionScript,Pure Data,0
ActionScript,Rebol,0
ActionScript,Max,0
ActionScript,IGOR Pro,0
ActionScript,PureBasic,0
ActionScript,Lex,0
ActionScript,DTrace,0
ActionScript,Terra,0
ActionScript,Mask,0
ActionScript,Component Pascal,0
ActionScript,Slash,0
ActionScript,ooc,0
ActionScript,Agda,0
ActionScript,VCL,0
ActionScript,Logtalk,0
ActionScript,Isabelle,0
ActionScript,CLIPS,0
ActionScript,Grammatical Framework,0
ActionScript,Bro,0
ActionScript,Groff,0
ActionScript,xBase,0
ActionScript,Factor,0
ActionScript,Propeller Spin,0
ActionScript,Pan,0
ActionScript,E,0
ActionScript,Nimrod,0
ActionScript,NewLisp,0
ActionScript,AspectJ,0
ActionScript,Lasso,0
ActionScript,Io,0
ActionScript,ECL,0
ActionScript,Xojo,0
ActionScript,Papyrus,0
ActionScript,XProc,0
ActionScript,Mercury,0
ActionScript,Uno,0
ActionScript,Clean,0
ActionScript,LOLCODE,0
ActionScript,MQL5,0
ActionScript,Cucumber,0
ActionScript,Alloy,0
ActionScript,LoomScript,0
ActionScript,MQL4,0
ActionScript,Volt,0
ActionScript,Jolie,0
ActionScript,Turing,0
ActionScript,Cirru,0
ActionScript,Zephir,0
ActionScript,Limbo,0
ActionScript,Parrot,0
ActionScript,WebIDL,0
ActionScript,Diff,0
ActionScript,Meson,0
ActionScript,TI Program,0
ActionScript,wdl,0
ActionScript,Ballerina,0
ActionScript,PigLatin,0
ActionScript,Arc,0
ActionScript,RenderScript,0
ActionScript,PicoLisp,0
ActionScript,Pep8,0
ActionScript,EQ,0
ActionScript,Self,0
ActionScript,GDB,0
ActionScript,X10,0
ActionScript,Handlebars,0
ActionScript,Modula-2,0
ActionScript,Genshi,0
ActionScript,BlitzBasic,0
ActionScript,Glyph,0
ActionScript,Csound Document,0
ActionScript,DOT,0
ActionScript,FLUX,0
ActionScript,Metal,0
ActionScript,Cool,0
ActionScript,eC,0
ActionScript,Jasmin,0
ActionScript,Nemerle,0
ActionScript,CWeb,0
ActionScript,Hy,0
ActionScript,ATS,0
ActionScript,Ragel in Ruby Host,0
ActionScript,Delphi,0
Logos,Standard ML,0
Logos,Nginx,0
Logos,GAP,0
Logos,Scheme,0
Logos,API Blueprint,0
Logos,SQLPL,0
Logos,WebAssembly,0
Logos,MAXScript,0
Logos,Verilog,0
Logos,SourcePawn,0
Logos,VHDL,0
Logos,Coq,0
Logos,NSIS,0
Logos,RobotFramework,0
Logos,Yacc,0
Logos,Prolog,0
Logos,VimL,0
Logos,1C Enterprise,0
Logos,RAML,0
Logos,GDScript,0
Logos,GLSL,0
Logos,Cuda,0
Logos,M4,1
Logos,DIGITAL Command Language,0
Logos,SMT,0
Logos,Objective-C++,1
Logos,Pony,0
Logos,XQuery,0
Logos,LabVIEW,0
Logos,Gosu,0
Logos,LLVM,0
Logos,Inform 7,0
Logos,ABAP,0
Logos,Xtend,0
Logos,XC,0
Logos,CartoCSS,0
Logos,P4,0
Logos,AutoHotkey,0
Logos,LookML,0
Logos,KiCad,0
Logos,Gnuplot,0
Logos,LiveScript,0
Logos,Scilab,0
Logos,OpenEdge ABL,0
Logos,Hack,0
Logos,Ren'Py,0
Logos,GCC Machine Description,0
Logos,SAS,0
Logos,Ada,0
Logos,SystemVerilog,0
Logos,Stata,0
Logos,ANTLR,0
Logos,nesC,0
Logos,Perl6,0
Logos,OpenSCAD,0
Logos,Objective-J,0
Logos,Game Maker Language,0
Logos,UnrealScript,0
Logos,EmberScript,0
Logos,ShaderLab,0
Logos,PowerBuilder,0
Logos,COBOL,0
Logos,Ring,0
Logos,FORTRAN,0
Logos,Eiffel,0
Logos,Shen,0
Logos,Squirrel,0
Logos,M,0
Logos,Thrift,0
Logos,AMPL,0
Logos,Brainfuck,0
Logos,Red,0
Logos,GAMS,0
Logos,LSL,0
Logos,POV-Ray SDL,0
Logos,HLSL,0
Logos,NCL,0
Logos,Idris,0
Logos,AGS Script,0
Logos,Forth,0
Logos,SuperCollider,0
Logos,SRecode Template,0
Logos,IDL,0
Logos,QMake,0
Logos,Brightscript,0
Logos,APL,0
Logos,Harbour,0
Logos,Rascal,0
Logos,Stan,0
Logos,NetLogo,0
Logos,AutoIt,0
Logos,HyPhy,0
Logos,Ragel,0
Logos,AngelScript,0
Logos,AppleScript,0
Logos,MoonScript,0
Logos,Inno Setup,0
Logos,Lean,0
Logos,Mako,0
Logos,PAWN,0
Logos,LilyPond,0
Logos,Augeas,0
Logos,Ceylon,0
Logos,Awk,0
Logos,Smali,0
Logos,Pure Data,0
Logos,Rebol,0
Logos,Max,0
Logos,IGOR Pro,0
Logos,PureBasic,0
Logos,Lex,0
Logos,DTrace,0
Logos,Terra,0
Logos,Mask,0
Logos,Component Pascal,0
Logos,Slash,0
Logos,ooc,0
Logos,Agda,0
Logos,VCL,0
Logos,Logtalk,0
Logos,Isabelle,0
Logos,CLIPS,0
Logos,Grammatical Framework,0
Logos,Bro,0
Logos,Groff,0
Logos,xBase,0
Logos,Factor,0
Logos,Propeller Spin,0
Logos,Pan,0
Logos,E,0
Logos,Nimrod,0
Logos,NewLisp,0
Logos,AspectJ,0
Logos,Lasso,0
Logos,Io,0
Logos,ECL,0
Logos,Xojo,0
Logos,Papyrus,0
Logos,XProc,0
Logos,Mercury,0
Logos,Uno,0
Logos,Clean,0
Logos,LOLCODE,0
Logos,MQL5,0
Logos,Cucumber,0
Logos,Alloy,0
Logos,LoomScript,0
Logos,MQL4,0
Logos,Volt,0
Logos,Jolie,0
Logos,Turing,0
Logos,Cirru,0
Logos,Zephir,0
Logos,Limbo,0
Logos,Parrot,0
Logos,WebIDL,0
Logos,Diff,0
Logos,Meson,0
Logos,TI Program,0
Logos,wdl,0
Logos,Ballerina,0
Logos,PigLatin,0
Logos,Arc,0
Logos,RenderScript,0
Logos,PicoLisp,0
Logos,Pep8,0
Logos,EQ,0
Logos,Self,0
Logos,GDB,0
Logos,X10,0
Logos,Handlebars,0
Logos,Modula-2,0
Logos,Genshi,0
Logos,BlitzBasic,0
Logos,Glyph,0
Logos,Csound Document,0
Logos,DOT,0
Logos,FLUX,0
Logos,Metal,0
Logos,Cool,0
Logos,eC,0
Logos,Jasmin,0
Logos,Nemerle,0
Logos,CWeb,0
Logos,Hy,0
Logos,ATS,0
Logos,Ragel in Ruby Host,0
Logos,Delphi,0
Standard ML,Nginx,0
Standard ML,GAP,0
Standard ML,Scheme,1
Standard ML,API Blueprint,0
Standard ML,SQLPL,0
Standard ML,WebAssembly,0
Standard ML,MAXScript,0
Standard ML,Verilog,0
Standard ML,SourcePawn,0
Standard ML,VHDL,0
Standard ML,Coq,2
Standard ML,NSIS,0
Standard ML,RobotFramework,0
Standard ML,Yacc,0
Standard ML,Prolog,0
Standard ML,VimL,0
Standard ML,1C Enterprise,0
Standard ML,RAML,0
Standard ML,GDScript,0
Standard ML,GLSL,0
Standard ML,Cuda,0
Standard ML,M4,0
Standard ML,DIGITAL Command Language,0
Standard ML,SMT,0
Standard ML,Objective-C++,0
Standard ML,Pony,1
Standard ML,XQuery,0
Standard ML,LabVIEW,0
Standard ML,Gosu,0
Standard ML,LLVM,0
Standard ML,Inform 7,0
Standard ML,ABAP,0
Standard ML,Xtend,0
Standard ML,XC,0
Standard ML,CartoCSS,0
Standard ML,P4,0
Standard ML,AutoHotkey,0
Standard ML,LookML,0
Standard ML,KiCad,0
Standard ML,Gnuplot,1
Standard ML,LiveScript,0
Standard ML,Scilab,0
Standard ML,OpenEdge ABL,0
Standard ML,Hack,0
Standard ML,Ren'Py,0
Standard ML,GCC Machine Description,0
Standard ML,SAS,0
Standard ML,Ada,0
Standard ML,SystemVerilog,0
Standard ML,Stata,0
Standard ML,ANTLR,0
Standard ML,nesC,0
Standard ML,Perl6,0
Standard ML,OpenSCAD,0
Standard ML,Objective-J,0
Standard ML,Game Maker Language,0
Standard ML,UnrealScript,0
Standard ML,EmberScript,0
Standard ML,ShaderLab,0
Standard ML,PowerBuilder,0
Standard ML,COBOL,0
Standard ML,Ring,0
Standard ML,FORTRAN,0
Standard ML,Eiffel,0
Standard ML,Shen,0
Standard ML,Squirrel,0
Standard ML,M,0
Standard ML,Thrift,0
Standard ML,AMPL,0
Standard ML,Brainfuck,0
Standard ML,Red,0
Standard ML,GAMS,0
Standard ML,LSL,0
Standard ML,POV-Ray SDL,0
Standard ML,HLSL,0
Standard ML,NCL,0
Standard ML,Idris,1
Standard ML,AGS Script,0
Standard ML,Forth,0
Standard ML,SuperCollider,0
Standard ML,SRecode Template,0
Standard ML,IDL,0
Standard ML,QMake,0
Standard ML,Brightscript,0
Standard ML,APL,1
Standard ML,Harbour,0
Standard ML,Rascal,0
Standard ML,Stan,0
Standard ML,NetLogo,0
Standard ML,AutoIt,0
Standard ML,HyPhy,0
Standard ML,Ragel,0
Standard ML,AngelScript,0
Standard ML,AppleScript,0
Standard ML,MoonScript,0
Standard ML,Inno Setup,0
Standard ML,Lean,0
Standard ML,Mako,0
Standard ML,PAWN,0
Standard ML,LilyPond,0
Standard ML,Augeas,0
Standard ML,Ceylon,1
Standard ML,Awk,0
Standard ML,Smali,0
Standard ML,Pure Data,0
Standard ML,Rebol,0
Standard ML,Max,0
Standard ML,IGOR Pro,0
Standard ML,PureBasic,1
Standard ML,Lex,0
Standard ML,DTrace,0
Standard ML,Terra,0
Standard ML,Mask,0
Standard ML,Component Pascal,0
Standard ML,Slash,0
Standard ML,ooc,0
Standard ML,Agda,1
Standard ML,VCL,0
Standard ML,Logtalk,0
Standard ML,Isabelle,0
Standard ML,CLIPS,0
Standard ML,Grammatical Framework,0
Standard ML,Bro,0
Standard ML,Groff,0
Standard ML,xBase,0
Standard ML,Factor,1
Standard ML,Propeller Spin,0
Standard ML,Pan,0
Standard ML,E,0
Standard ML,Nimrod,0
Standard ML,NewLisp,0
Standard ML,AspectJ,0
Standard ML,Lasso,0
Standard ML,Io,0
Standard ML,ECL,0
Standard ML,Xojo,0
Standard ML,Papyrus,0
Standard ML,XProc,0
Standard ML,Mercury,0
Standard ML,Uno,0
Standard ML,Clean,0
Standard ML,LOLCODE,0
Standard ML,MQL5,0
Standard ML,Cucumber,0
Standard ML,Alloy,0
Standard ML,LoomScript,0
Standard ML,MQL4,0
Standard ML,Volt,0
Standard ML,Jolie,0
Standard ML,Turing,0
Standard ML,Cirru,0
Standard ML,Zephir,0
Standard ML,Limbo,0
Standard ML,Parrot,0
Standard ML,WebIDL,0
Standard ML,Diff,0
Standard ML,Meson,0
Standard ML,TI Program,0
Standard ML,wdl,0
Standard ML,Ballerina,0
Standard ML,PigLatin,0
Standard ML,Arc,0
Standard ML,RenderScript,0
Standard ML,PicoLisp,0
Standard ML,Pep8,0
Standard ML,EQ,0
Standard ML,Self,0
Standard ML,GDB,0
Standard ML,X10,0
Standard ML,Handlebars,0
Standard ML,Modula-2,0
Standard ML,Genshi,0
Standard ML,BlitzBasic,0
Standard ML,Glyph,0
Standard ML,Csound Document,0
Standard ML,DOT,0
Standard ML,FLUX,0
Standard ML,Metal,0
Standard ML,Cool,0
Standard ML,eC,0
Standard ML,Jasmin,0
Standard ML,Nemerle,0
Standard ML,CWeb,0
Standard ML,Hy,0
Standard ML,ATS,0
Standard ML,Ragel in Ruby Host,0
Standard ML,Delphi,0
Nginx,GAP,0
Nginx,Scheme,0
Nginx,API Blueprint,0
Nginx,SQLPL,0
Nginx,WebAssembly,0
Nginx,MAXScript,0
Nginx,Verilog,0
Nginx,SourcePawn,0
Nginx,VHDL,0
Nginx,Coq,0
Nginx,NSIS,0
Nginx,RobotFramework,0
Nginx,Yacc,0
Nginx,Prolog,0
Nginx,VimL,1
Nginx,1C Enterprise,0
Nginx,RAML,0
Nginx,GDScript,0
Nginx,GLSL,0
Nginx,Cuda,0
Nginx,M4,0
Nginx,DIGITAL Command Language,0
Nginx,SMT,0
Nginx,Objective-C++,0
Nginx,Pony,0
Nginx,XQuery,0
Nginx,LabVIEW,0
Nginx,Gosu,0
Nginx,LLVM,0
Nginx,Inform 7,0
Nginx,ABAP,0
Nginx,Xtend,0
Nginx,XC,0
Nginx,CartoCSS,0
Nginx,P4,0
Nginx,AutoHotkey,0
Nginx,LookML,0
Nginx,KiCad,0
Nginx,Gnuplot,0
Nginx,LiveScript,0
Nginx,Scilab,0
Nginx,OpenEdge ABL,0
Nginx,Hack,0
Nginx,Ren'Py,0
Nginx,GCC Machine Description,0
Nginx,SAS,0
Nginx,Ada,0
Nginx,SystemVerilog,0
Nginx,Stata,0
Nginx,ANTLR,0
Nginx,nesC,0
Nginx,Perl6,0
Nginx,OpenSCAD,0
Nginx,Objective-J,0
Nginx,Game Maker Language,0
Nginx,UnrealScript,0
Nginx,EmberScript,0
Nginx,ShaderLab,0
Nginx,PowerBuilder,0
Nginx,COBOL,0
Nginx,Ring,0
Nginx,FORTRAN,0
Nginx,Eiffel,0
Nginx,Shen,0
Nginx,Squirrel,0
Nginx,M,0
Nginx,Thrift,0
Nginx,AMPL,0
Nginx,Brainfuck,0
Nginx,Red,0
Nginx,GAMS,0
Nginx,LSL,0
Nginx,POV-Ray SDL,0
Nginx,HLSL,0
Nginx,NCL,0
Nginx,Idris,0
Nginx,AGS Script,0
Nginx,Forth,0
Nginx,SuperCollider,0
Nginx,SRecode Template,0
Nginx,IDL,0
Nginx,QMake,0
Nginx,Brightscript,0
Nginx,APL,0
Nginx,Harbour,0
Nginx,Rascal,0
Nginx,Stan,0
Nginx,NetLogo,0
Nginx,AutoIt,0
Nginx,HyPhy,0
Nginx,Ragel,0
Nginx,AngelScript,0
Nginx,AppleScript,0
Nginx,MoonScript,0
Nginx,Inno Setup,0
Nginx,Lean,0
Nginx,Mako,0
Nginx,PAWN,0
Nginx,LilyPond,0
Nginx,Augeas,0
Nginx,Ceylon,0
Nginx,Awk,0
Nginx,Smali,0
Nginx,Pure Data,0
Nginx,Rebol,0
Nginx,Max,0
Nginx,IGOR Pro,0
Nginx,PureBasic,0
Nginx,Lex,0
Nginx,DTrace,0
Nginx,Terra,0
Nginx,Mask,0
Nginx,Component Pascal,0
Nginx,Slash,0
Nginx,ooc,0
Nginx,Agda,0
Nginx,VCL,0
Nginx,Logtalk,0
Nginx,Isabelle,0
Nginx,CLIPS,0
Nginx,Grammatical Framework,0
Nginx,Bro,0
Nginx,Groff,0
Nginx,xBase,0
Nginx,Factor,0
Nginx,Propeller Spin,0
Nginx,Pan,0
Nginx,E,0
Nginx,Nimrod,0
Nginx,NewLisp,0
Nginx,AspectJ,0
Nginx,Lasso,0
Nginx,Io,0
Nginx,ECL,0
Nginx,Xojo,0
Nginx,Papyrus,0
Nginx,XProc,0
Nginx,Mercury,0
Nginx,Uno,0
Nginx,Clean,0
Nginx,LOLCODE,0
Nginx,MQL5,0
Nginx,Cucumber,0
Nginx,Alloy,0
Nginx,LoomScript,0
Nginx,MQL4,0
Nginx,Volt,0
Nginx,Jolie,0
Nginx,Turing,0
Nginx,Cirru,0
Nginx,Zephir,0
Nginx,Limbo,0
Nginx,Parrot,0
Nginx,WebIDL,0
Nginx,Diff,0
Nginx,Meson,0
Nginx,TI Program,0
Nginx,wdl,0
Nginx,Ballerina,0
Nginx,PigLatin,0
Nginx,Arc,0
Nginx,RenderScript,0
Nginx,PicoLisp,0
Nginx,Pep8,0
Nginx,EQ,0
Nginx,Self,0
Nginx,GDB,0
Nginx,X10,0
Nginx,Handlebars,0
Nginx,Modula-2,0
Nginx,Genshi,0
Nginx,BlitzBasic,0
Nginx,Glyph,0
Nginx,Csound Document,0
Nginx,DOT,0
Nginx,FLUX,0
Nginx,Metal,0
Nginx,Cool,0
Nginx,eC,0
Nginx,Jasmin,0
Nginx,Nemerle,0
Nginx,CWeb,0
Nginx,Hy,0
Nginx,ATS,0
Nginx,Ragel in Ruby Host,0
Nginx,Delphi,0
GAP,Scheme,0
GAP,API Blueprint,0
GAP,SQLPL,0
GAP,WebAssembly,0
GAP,MAXScript,0
GAP,Verilog,0
GAP,SourcePawn,0
GAP,VHDL,0
GAP,Coq,0
GAP,NSIS,0
GAP,RobotFramework,0
GAP,Yacc,0
GAP,Prolog,1
GAP,VimL,0
GAP,1C Enterprise,0
GAP,RAML,0
GAP,GDScript,0
GAP,GLSL,0
GAP,Cuda,0
GAP,M4,0
GAP,DIGITAL Command Language,0
GAP,SMT,0
GAP,Objective-C++,0
GAP,Pony,0
GAP,XQuery,0
GAP,LabVIEW,0
GAP,Gosu,0
GAP,LLVM,0
GAP,Inform 7,0
GAP,ABAP,0
GAP,Xtend,0
GAP,XC,0
GAP,CartoCSS,0
GAP,P4,0
GAP,AutoHotkey,0
GAP,LookML,0
GAP,KiCad,0
GAP,Gnuplot,0
GAP,LiveScript,0
GAP,Scilab,0
GAP,OpenEdge ABL,0
GAP,Hack,0
GAP,Ren'Py,0
GAP,GCC Machine Description,0
GAP,SAS,0
GAP,Ada,0
GAP,SystemVerilog,0
GAP,Stata,0
GAP,ANTLR,0
GAP,nesC,0
GAP,Perl6,0
GAP,OpenSCAD,0
GAP,Objective-J,0
GAP,Game Maker Language,0
GAP,UnrealScript,0
GAP,EmberScript,0
GAP,ShaderLab,0
GAP,PowerBuilder,0
GAP,COBOL,0
GAP,Ring,0
GAP,FORTRAN,0
GAP,Eiffel,0
GAP,Shen,0
GAP,Squirrel,0
GAP,M,0
GAP,Thrift,0
GAP,AMPL,0
GAP,Brainfuck,2
GAP,Red,0
GAP,GAMS,0
GAP,LSL,0
GAP,POV-Ray SDL,0
GAP,HLSL,0
GAP,NCL,0
GAP,Idris,0
GAP,AGS Script,0
GAP,Forth,0
GAP,SuperCollider,0
GAP,SRecode Template,0
GAP,IDL,0
GAP,QMake,0
GAP,Brightscript,0
GAP,APL,0
GAP,Harbour,0
GAP,Rascal,0
GAP,Stan,0
GAP,NetLogo,0
GAP,AutoIt,0
GAP,HyPhy,0
GAP,Ragel,0
GAP,AngelScript,0
GAP,AppleScript,0
GAP,MoonScript,0
GAP,Inno Setup,0
GAP,Lean,0
GAP,Mako,0
GAP,PAWN,0
GAP,LilyPond,0
GAP,Augeas,0
GAP,Ceylon,0
GAP,Awk,0
GAP,Smali,0
GAP,Pure Data,0
GAP,Rebol,0
GAP,Max,0
GAP,IGOR Pro,0
GAP,PureBasic,0
GAP,Lex,0
GAP,DTrace,0
GAP,Terra,0
GAP,Mask,0
GAP,Component Pascal,0
GAP,Slash,0
GAP,ooc,0
GAP,Agda,0
GAP,VCL,0
GAP,Logtalk,0
GAP,Isabelle,0
GAP,CLIPS,0
GAP,Grammatical Framework,0
GAP,Bro,0
GAP,Groff,0
GAP,xBase,0
GAP,Factor,0
GAP,Propeller Spin,0
GAP,Pan,0
GAP,E,0
GAP,Nimrod,0
GAP,NewLisp,0
GAP,AspectJ,0
GAP,Lasso,0
GAP,Io,0
GAP,ECL,0
GAP,Xojo,0
GAP,Papyrus,0
GAP,XProc,0
GAP,Mercury,0
GAP,Uno,0
GAP,Clean,0
GAP,LOLCODE,0
