column,metric,cohort,language,value
payload.pull_request.comments,25%,2017-08,eC,1.0
payload.pull_request.comments,25%,2017-08,nesC,0.0
payload.pull_request.comments,25%,2017-08,ooc,0.0
payload.pull_request.comments,25%,2017-08,wdl,
payload.pull_request.comments,25%,2017-08,xBase,1.0
payload.pull_request.comments,25%,2017-09,1C Enterprise,0.0
payload.pull_request.comments,25%,2017-09,ABAP,0.0
payload.pull_request.comments,25%,2017-09,AGS Script,0.0
payload.pull_request.comments,25%,2017-09,AMPL,0.0
payload.pull_request.comments,25%,2017-09,ANTLR,0.0
payload.pull_request.comments,25%,2017-09,API Blueprint,0.0
payload.pull_request.comments,25%,2017-09,APL,0.0
payload.pull_request.comments,25%,2017-09,ASP,0.0
payload.pull_request.comments,25%,2017-09,ATS,
payload.pull_request.comments,25%,2017-09,ActionScript,0.0
payload.pull_request.comments,25%,2017-09,Ada,0.0
payload.pull_request.comments,25%,2017-09,Agda,0.0
payload.pull_request.comments,25%,2017-09,Alloy,
payload.pull_request.comments,25%,2017-09,AngelScript,
payload.pull_request.comments,25%,2017-09,ApacheConf,0.0
payload.pull_request.comments,25%,2017-09,Apex,0.0
payload.pull_request.comments,25%,2017-09,AppleScript,0.0
payload.pull_request.comments,25%,2017-09,Arc,
payload.pull_request.comments,25%,2017-09,Arduino,0.0
payload.pull_request.comments,25%,2017-09,AspectJ,
payload.pull_request.comments,25%,2017-09,Assembly,0.0
payload.pull_request.comments,25%,2017-09,Augeas,0.0
payload.pull_request.comments,25%,2017-09,AutoHotkey,0.0
payload.pull_request.comments,25%,2017-09,AutoIt,0.0
payload.pull_request.comments,25%,2017-09,Awk,0.0
payload.pull_request.comments,25%,2017-09,Ballerina,
payload.pull_request.comments,25%,2017-09,Batchfile,0.0
payload.pull_request.comments,25%,2017-09,BitBake,0.0
payload.pull_request.comments,25%,2017-09,BlitzBasic,
payload.pull_request.comments,25%,2017-09,Brainfuck,0.75
payload.pull_request.comments,25%,2017-09,Brightscript,0.0
payload.pull_request.comments,25%,2017-09,Bro,0.0
payload.pull_request.comments,25%,2017-09,C,0.0
payload.pull_request.comments,25%,2017-09,C#,0.0
payload.pull_request.comments,25%,2017-09,C++,0.0
payload.pull_request.comments,25%,2017-09,CLIPS,0.0
payload.pull_request.comments,25%,2017-09,CMake,0.0
payload.pull_request.comments,25%,2017-09,COBOL,0.0
payload.pull_request.comments,25%,2017-09,CSS,0.0
payload.pull_request.comments,25%,2017-09,CWeb,
payload.pull_request.comments,25%,2017-09,CartoCSS,0.0
payload.pull_request.comments,25%,2017-09,Ceylon,0.0
payload.pull_request.comments,25%,2017-09,Chapel,0.0
payload.pull_request.comments,25%,2017-09,Cirru,
payload.pull_request.comments,25%,2017-09,Clean,0.0
payload.pull_request.comments,25%,2017-09,Clojure,0.0
payload.pull_request.comments,25%,2017-09,CoffeeScript,0.0
payload.pull_request.comments,25%,2017-09,ColdFusion,0.0
payload.pull_request.comments,25%,2017-09,Common Lisp,0.0
payload.pull_request.comments,25%,2017-09,Component Pascal,0.0
payload.pull_request.comments,25%,2017-09,Cool,
payload.pull_request.comments,25%,2017-09,Coq,0.0
payload.pull_request.comments,25%,2017-09,Crystal,0.0
payload.pull_request.comments,25%,2017-09,Csound Document,
payload.pull_request.comments,25%,2017-09,Cucumber,0.0
payload.pull_request.comments,25%,2017-09,Cuda,0.0
payload.pull_request.comments,25%,2017-09,D,0.0
payload.pull_request.comments,25%,2017-09,DIGITAL Command Language,0.0
payload.pull_request.comments,25%,2017-09,DM,0.0
payload.pull_request.comments,25%,2017-09,DOT,3.0
payload.pull_request.comments,25%,2017-09,DTrace,0.0
payload.pull_request.comments,25%,2017-09,Dart,0.0
payload.pull_request.comments,25%,2017-09,Delphi,
payload.pull_request.comments,25%,2017-09,Diff,
payload.pull_request.comments,25%,2017-09,E,0.0
payload.pull_request.comments,25%,2017-09,ECL,2.5
payload.pull_request.comments,25%,2017-09,EQ,0.0
payload.pull_request.comments,25%,2017-09,Eagle,0.0
payload.pull_request.comments,25%,2017-09,Eiffel,1.0
payload.pull_request.comments,25%,2017-09,Elixir,0.0
payload.pull_request.comments,25%,2017-09,Elm,0.0
payload.pull_request.comments,25%,2017-09,Emacs Lisp,0.0
payload.pull_request.comments,25%,2017-09,EmberScript,0.0
payload.pull_request.comments,25%,2017-09,Erlang,0.0
payload.pull_request.comments,25%,2017-09,F#,0.0
payload.pull_request.comments,25%,2017-09,FLUX,1.0
payload.pull_request.comments,25%,2017-09,FORTRAN,0.0
payload.pull_request.comments,25%,2017-09,Factor,1.5
payload.pull_request.comments,25%,2017-09,Forth,0.0
payload.pull_request.comments,25%,2017-09,Fortran,0.0
payload.pull_request.comments,25%,2017-09,FreeMarker,0.0
payload.pull_request.comments,25%,2017-09,GAMS,0.0
payload.pull_request.comments,25%,2017-09,GAP,0.0
payload.pull_request.comments,25%,2017-09,GCC Machine Description,0.0
payload.pull_request.comments,25%,2017-09,GDB,
payload.pull_request.comments,25%,2017-09,GDScript,0.0
payload.pull_request.comments,25%,2017-09,GLSL,0.0
payload.pull_request.comments,25%,2017-09,Game Maker Language,0.0
payload.pull_request.comments,25%,2017-09,Genshi,2.0
payload.pull_request.comments,25%,2017-09,Gherkin,0.0
payload.pull_request.comments,25%,2017-09,Glyph,
payload.pull_request.comments,25%,2017-09,Gnuplot,0.0
payload.pull_request.comments,25%,2017-09,Go,0.0
payload.pull_request.comments,25%,2017-09,Gosu,0.0
payload.pull_request.comments,25%,2017-09,Grammatical Framework,
payload.pull_request.comments,25%,2017-09,Groff,0.0
payload.pull_request.comments,25%,2017-09,Groovy,0.0
payload.pull_request.comments,25%,2017-09,HCL,0.0
payload.pull_request.comments,25%,2017-09,HLSL,0.25
payload.pull_request.comments,25%,2017-09,HTML,0.0
payload.pull_request.comments,25%,2017-09,Hack,0.0
payload.pull_request.comments,25%,2017-09,Handlebars,
payload.pull_request.comments,25%,2017-09,Harbour,0.0
payload.pull_request.comments,25%,2017-09,Haskell,0.0
payload.pull_request.comments,25%,2017-09,Haxe,0.0
payload.pull_request.comments,25%,2017-09,Hy,
payload.pull_request.comments,25%,2017-09,HyPhy,0.0
payload.pull_request.comments,25%,2017-09,IDL,0.0
payload.pull_request.comments,25%,2017-09,IGOR Pro,0.0
payload.pull_request.comments,25%,2017-09,Idris,0.0
payload.pull_request.comments,25%,2017-09,Inform 7,0.0
payload.pull_request.comments,25%,2017-09,Inno Setup,0.0
payload.pull_request.comments,25%,2017-09,Io,0.0
payload.pull_request.comments,25%,2017-09,Isabelle,0.0
payload.pull_request.comments,25%,2017-09,Jasmin,0.0
payload.pull_request.comments,25%,2017-09,Java,0.0
payload.pull_request.comments,25%,2017-09,JavaScript,0.0
payload.pull_request.comments,25%,2017-09,Jolie,
payload.pull_request.comments,25%,2017-09,Julia,0.0
payload.pull_request.comments,25%,2017-09,Jupyter Notebook,0.0
payload.pull_request.comments,25%,2017-09,KiCad,0.0
payload.pull_request.comments,25%,2017-09,Kotlin,0.0
payload.pull_request.comments,25%,2017-09,LLVM,0.0
payload.pull_request.comments,25%,2017-09,LOLCODE,0.0
payload.pull_request.comments,25%,2017-09,LSL,0.0
payload.pull_request.comments,25%,2017-09,LabVIEW,0.0
payload.pull_request.comments,25%,2017-09,Lasso,
payload.pull_request.comments,25%,2017-09,Lean,0.0
payload.pull_request.comments,25%,2017-09,Lex,0.0
payload.pull_request.comments,25%,2017-09,LilyPond,1.0
payload.pull_request.comments,25%,2017-09,Limbo,1.0
payload.pull_request.comments,25%,2017-09,Liquid,0.0
payload.pull_request.comments,25%,2017-09,LiveScript,0.0
payload.pull_request.comments,25%,2017-09,Logos,0.0
payload.pull_request.comments,25%,2017-09,Logtalk,0.0
payload.pull_request.comments,25%,2017-09,LookML,0.0
payload.pull_request.comments,25%,2017-09,LoomScript,0.0
payload.pull_request.comments,25%,2017-09,Lua,0.0
payload.pull_request.comments,25%,2017-09,M,0.0
payload.pull_request.comments,25%,2017-09,M4,0.0
payload.pull_request.comments,25%,2017-09,MAXScript,0.0
payload.pull_request.comments,25%,2017-09,MQL4,0.0
payload.pull_request.comments,25%,2017-09,MQL5,0.0
payload.pull_request.comments,25%,2017-09,Makefile,0.0
payload.pull_request.comments,25%,2017-09,Mako,0.0
payload.pull_request.comments,25%,2017-09,Mask,0.0
payload.pull_request.comments,25%,2017-09,Mathematica,0.0
payload.pull_request.comments,25%,2017-09,Matlab,0.0
payload.pull_request.comments,25%,2017-09,Max,0.0
payload.pull_request.comments,25%,2017-09,Mercury,0.25
payload.pull_request.comments,25%,2017-09,Meson,0.0
payload.pull_request.comments,25%,2017-09,Metal,
payload.pull_request.comments,25%,2017-09,Modelica,0.0
payload.pull_request.comments,25%,2017-09,Modula-2,
payload.pull_request.comments,25%,2017-09,MoonScript,0.0
payload.pull_request.comments,25%,2017-09,NCL,0.0
payload.pull_request.comments,25%,2017-09,NSIS,0.0
payload.pull_request.comments,25%,2017-09,Nemerle,
payload.pull_request.comments,25%,2017-09,NetLogo,0.0
payload.pull_request.comments,25%,2017-09,NewLisp,0.0
payload.pull_request.comments,25%,2017-09,Nginx,0.0
payload.pull_request.comments,25%,2017-09,Nim,0.0
payload.pull_request.comments,25%,2017-09,Nimrod,11.0
payload.pull_request.comments,25%,2017-09,Nix,0.0
payload.pull_request.comments,25%,2017-09,OCaml,0.0
payload.pull_request.comments,25%,2017-09,Objective-C,0.0
payload.pull_request.comments,25%,2017-09,Objective-C++,0.0
payload.pull_request.comments,25%,2017-09,Objective-J,0.0
payload.pull_request.comments,25%,2017-09,OpenEdge ABL,0.0
payload.pull_request.comments,25%,2017-09,OpenSCAD,0.0
payload.pull_request.comments,25%,2017-09,P4,0.0
payload.pull_request.comments,25%,2017-09,PAWN,0.0
payload.pull_request.comments,25%,2017-09,PHP,0.0
payload.pull_request.comments,25%,2017-09,PLSQL,0.0
payload.pull_request.comments,25%,2017-09,PLpgSQL,0.0
payload.pull_request.comments,25%,2017-09,POV-Ray SDL,0.0
payload.pull_request.comments,25%,2017-09,Pan,0.0
payload.pull_request.comments,25%,2017-09,Papyrus,0.25
payload.pull_request.comments,25%,2017-09,Parrot,
payload.pull_request.comments,25%,2017-09,Pascal,0.0
payload.pull_request.comments,25%,2017-09,Pep8,0.25
payload.pull_request.comments,25%,2017-09,Perl,0.0
payload.pull_request.comments,25%,2017-09,Perl 6,0.0
payload.pull_request.comments,25%,2017-09,Perl6,0.0
payload.pull_request.comments,25%,2017-09,PicoLisp,
payload.pull_request.comments,25%,2017-09,PigLatin,
payload.pull_request.comments,25%,2017-09,Pony,0.0
payload.pull_request.comments,25%,2017-09,PostScript,0.0
payload.pull_request.comments,25%,2017-09,PowerBuilder,0.0
payload.pull_request.comments,25%,2017-09,PowerShell,0.0
payload.pull_request.comments,25%,2017-09,Processing,0.0
payload.pull_request.comments,25%,2017-09,Prolog,0.0
payload.pull_request.comments,25%,2017-09,Propeller Spin,0.0
payload.pull_request.comments,25%,2017-09,Protocol Buffer,0.0
payload.pull_request.comments,25%,2017-09,Puppet,0.0
payload.pull_request.comments,25%,2017-09,Pure Data,0.0
payload.pull_request.comments,25%,2017-09,PureBasic,0.0
payload.pull_request.comments,25%,2017-09,PureScript,0.0
payload.pull_request.comments,25%,2017-09,Python,0.0
payload.pull_request.comments,25%,2017-09,QML,0.0
payload.pull_request.comments,25%,2017-09,QMake,0.0
payload.pull_request.comments,25%,2017-09,R,0.0
payload.pull_request.comments,25%,2017-09,RAML,0.0
payload.pull_request.comments,25%,2017-09,Racket,0.0
payload.pull_request.comments,25%,2017-09,Ragel,0.0
payload.pull_request.comments,25%,2017-09,Ragel in Ruby Host,0.0
payload.pull_request.comments,25%,2017-09,Rascal,0.0
payload.pull_request.comments,25%,2017-09,Rebol,0.0
payload.pull_request.comments,25%,2017-09,Red,0.0
payload.pull_request.comments,25%,2017-09,Ren'Py,0.0
payload.pull_request.comments,25%,2017-09,RenderScript,2.0
payload.pull_request.comments,25%,2017-09,Ring,1.0
payload.pull_request.comments,25%,2017-09,RobotFramework,0.0
payload.pull_request.comments,25%,2017-09,Roff,0.0
payload.pull_request.comments,25%,2017-09,Ruby,0.0
payload.pull_request.comments,25%,2017-09,Rust,0.0
payload.pull_request.comments,25%,2017-09,SAS,0.0
payload.pull_request.comments,25%,2017-09,SMT,0.0
payload.pull_request.comments,25%,2017-09,SQF,0.0
payload.pull_request.comments,25%,2017-09,SQLPL,0.0
payload.pull_request.comments,25%,2017-09,SRecode Template,0.0
payload.pull_request.comments,25%,2017-09,SaltStack,0.0
payload.pull_request.comments,25%,2017-09,Scala,0.0
payload.pull_request.comments,25%,2017-09,Scheme,0.0
payload.pull_request.comments,25%,2017-09,Scilab,0.0
payload.pull_request.comments,25%,2017-09,Self,0.0
payload.pull_request.comments,25%,2017-09,ShaderLab,0.0
payload.pull_request.comments,25%,2017-09,Shell,0.0
payload.pull_request.comments,25%,2017-09,Shen,
payload.pull_request.comments,25%,2017-09,Slash,0.0
payload.pull_request.comments,25%,2017-09,Smali,0.0
payload.pull_request.comments,25%,2017-09,Smalltalk,0.0
payload.pull_request.comments,25%,2017-09,Smarty,0.0
payload.pull_request.comments,25%,2017-09,SourcePawn,0.0
payload.pull_request.comments,25%,2017-09,Squirrel,0.0
payload.pull_request.comments,25%,2017-09,Stan,1.0
payload.pull_request.comments,25%,2017-09,Standard ML,0.0
payload.pull_request.comments,25%,2017-09,Stata,0.0
payload.pull_request.comments,25%,2017-09,SuperCollider,0.0
payload.pull_request.comments,25%,2017-09,Swift,0.0
payload.pull_request.comments,25%,2017-09,SystemVerilog,0.0
payload.pull_request.comments,25%,2017-09,TI Program,
payload.pull_request.comments,25%,2017-09,Tcl,0.0
payload.pull_request.comments,25%,2017-09,TeX,0.0
payload.pull_request.comments,25%,2017-09,Terra,0.0
payload.pull_request.comments,25%,2017-09,Thrift,0.0
payload.pull_request.comments,25%,2017-09,Turing,1.0
payload.pull_request.comments,25%,2017-09,TypeScript,0.0
payload.pull_request.comments,25%,2017-09,Uno,0.0
payload.pull_request.comments,25%,2017-09,UnrealScript,0.0
payload.pull_request.comments,25%,2017-09,VCL,
payload.pull_request.comments,25%,2017-09,VHDL,0.0
payload.pull_request.comments,25%,2017-09,Vala,0.0
payload.pull_request.comments,25%,2017-09,Verilog,0.0
payload.pull_request.comments,25%,2017-09,Vim script,0.0
payload.pull_request.comments,25%,2017-09,VimL,0.0
payload.pull_request.comments,25%,2017-09,Visual Basic,0.0
payload.pull_request.comments,25%,2017-09,Volt,0.0
payload.pull_request.comments,25%,2017-09,Vue,0.0
payload.pull_request.comments,25%,2017-09,Web Ontology Language,0.0
payload.pull_request.comments,25%,2017-09,WebAssembly,0.0
payload.pull_request.comments,25%,2017-09,WebIDL,0.0
payload.pull_request.comments,25%,2017-09,X10,1.0
payload.pull_request.comments,25%,2017-09,XC,0.0
payload.pull_request.comments,25%,2017-09,XProc,0.25
payload.pull_request.comments,25%,2017-09,XQuery,0.0
payload.pull_request.comments,25%,2017-09,XSLT,0.0
payload.pull_request.comments,25%,2017-09,Xojo,0.0
payload.pull_request.comments,25%,2017-09,Xtend,0.0
payload.pull_request.comments,25%,2017-09,Yacc,0.0
payload.pull_request.comments,25%,2017-09,Zephir,0.0
payload.pull_request.comments,25%,2017-09,eC,
payload.pull_request.comments,25%,2017-09,nesC,0.0
payload.pull_request.comments,25%,2017-09,ooc,0.0
payload.pull_request.comments,25%,2017-09,wdl,
payload.pull_request.comments,25%,2017-09,xBase,0.0
payload.pull_request.comments,25%,2017-10,1C Enterprise,0.0
payload.pull_request.comments,25%,2017-10,ABAP,0.0
payload.pull_request.comments,25%,2017-10,AGS Script,0.0
payload.pull_request.comments,25%,2017-10,AMPL,0.0
payload.pull_request.comments,25%,2017-10,ANTLR,0.0
payload.pull_request.comments,25%,2017-10,API Blueprint,0.0
payload.pull_request.comments,25%,2017-10,APL,0.0
payload.pull_request.comments,25%,2017-10,ASP,0.0
payload.pull_request.comments,25%,2017-10,ATS,1.0
payload.pull_request.comments,25%,2017-10,ActionScript,0.0
payload.pull_request.comments,25%,2017-10,Ada,0.0
payload.pull_request.comments,25%,2017-10,Agda,0.0
payload.pull_request.comments,25%,2017-10,Alloy,
payload.pull_request.comments,25%,2017-10,AngelScript,0.0
payload.pull_request.comments,25%,2017-10,ApacheConf,0.0
payload.pull_request.comments,25%,2017-10,Apex,0.0
payload.pull_request.comments,25%,2017-10,AppleScript,0.0
payload.pull_request.comments,25%,2017-10,Arc,0.0
payload.pull_request.comments,25%,2017-10,Arduino,0.0
payload.pull_request.comments,25%,2017-10,AspectJ,0.0
payload.pull_request.comments,25%,2017-10,Assembly,0.0
payload.pull_request.comments,25%,2017-10,Augeas,1.0
payload.pull_request.comments,25%,2017-10,AutoHotkey,0.0
payload.pull_request.comments,25%,2017-10,AutoIt,0.0
payload.pull_request.comments,25%,2017-10,Awk,0.0
payload.pull_request.comments,25%,2017-10,Ballerina,0.0
payload.pull_request.comments,25%,2017-10,Batchfile,0.0
payload.pull_request.comments,25%,2017-10,BitBake,0.0
payload.pull_request.comments,25%,2017-10,BlitzBasic,0.0
payload.pull_request.comments,25%,2017-10,Brainfuck,0.0
payload.pull_request.comments,25%,2017-10,Brightscript,0.0
payload.pull_request.comments,25%,2017-10,Bro,0.0
payload.pull_request.comments,25%,2017-10,C,0.0
payload.pull_request.comments,25%,2017-10,C#,0.0
payload.pull_request.comments,25%,2017-10,C++,0.0
payload.pull_request.comments,25%,2017-10,CLIPS,0.0
payload.pull_request.comments,25%,2017-10,CMake,0.0
payload.pull_request.comments,25%,2017-10,COBOL,0.0
payload.pull_request.comments,25%,2017-10,CSS,0.0
payload.pull_request.comments,25%,2017-10,CWeb,1.0
payload.pull_request.comments,25%,2017-10,CartoCSS,0.0
payload.pull_request.comments,25%,2017-10,Ceylon,0.0
payload.pull_request.comments,25%,2017-10,Chapel,0.0
payload.pull_request.comments,25%,2017-10,Cirru,
payload.pull_request.comments,25%,2017-10,Clean,0.5
payload.pull_request.comments,25%,2017-10,Clojure,0.0
payload.pull_request.comments,25%,2017-10,CoffeeScript,0.0
payload.pull_request.comments,25%,2017-10,ColdFusion,0.0
payload.pull_request.comments,25%,2017-10,Common Lisp,0.0
payload.pull_request.comments,25%,2017-10,Component Pascal,0.0
payload.pull_request.comments,25%,2017-10,Cool,0.0
payload.pull_request.comments,25%,2017-10,Coq,0.0
payload.pull_request.comments,25%,2017-10,Crystal,0.0
payload.pull_request.comments,25%,2017-10,Csound Document,0.0
payload.pull_request.comments,25%,2017-10,Cucumber,
payload.pull_request.comments,25%,2017-10,Cuda,0.0
payload.pull_request.comments,25%,2017-10,D,0.0
payload.pull_request.comments,25%,2017-10,DIGITAL Command Language,0.0
payload.pull_request.comments,25%,2017-10,DM,0.0
payload.pull_request.comments,25%,2017-10,DOT,
payload.pull_request.comments,25%,2017-10,DTrace,0.0
payload.pull_request.comments,25%,2017-10,Dart,0.0
payload.pull_request.comments,25%,2017-10,Delphi,
payload.pull_request.comments,25%,2017-10,Diff,0.0
payload.pull_request.comments,25%,2017-10,E,0.0
payload.pull_request.comments,25%,2017-10,ECL,11.0
payload.pull_request.comments,25%,2017-10,EQ,0.0
payload.pull_request.comments,25%,2017-10,Eagle,0.0
payload.pull_request.comments,25%,2017-10,Eiffel,1.0
payload.pull_request.comments,25%,2017-10,Elixir,0.0
payload.pull_request.comments,25%,2017-10,Elm,0.0
payload.pull_request.comments,25%,2017-10,Emacs Lisp,0.0
payload.pull_request.comments,25%,2017-10,EmberScript,0.0
payload.pull_request.comments,25%,2017-10,Erlang,0.0
payload.pull_request.comments,25%,2017-10,F#,0.0
payload.pull_request.comments,25%,2017-10,FLUX,
payload.pull_request.comments,25%,2017-10,FORTRAN,0.0
payload.pull_request.comments,25%,2017-10,Factor,1.0
payload.pull_request.comments,25%,2017-10,Forth,0.0
payload.pull_request.comments,25%,2017-10,Fortran,0.0
payload.pull_request.comments,25%,2017-10,FreeMarker,0.0
payload.pull_request.comments,25%,2017-10,GAMS,0.0
payload.pull_request.comments,25%,2017-10,GAP,0.0
payload.pull_request.comments,25%,2017-10,GCC Machine Description,0.0
payload.pull_request.comments,25%,2017-10,GDB,
payload.pull_request.comments,25%,2017-10,GDScript,0.0
payload.pull_request.comments,25%,2017-10,GLSL,0.0
payload.pull_request.comments,25%,2017-10,Game Maker Language,0.0
payload.pull_request.comments,25%,2017-10,Genshi,
payload.pull_request.comments,25%,2017-10,Gherkin,0.0
payload.pull_request.comments,25%,2017-10,Glyph,
payload.pull_request.comments,25%,2017-10,Gnuplot,0.0
payload.pull_request.comments,25%,2017-10,Go,0.0
payload.pull_request.comments,25%,2017-10,Gosu,0.0
payload.pull_request.comments,25%,2017-10,Grammatical Framework,0.0
payload.pull_request.comments,25%,2017-10,Groff,0.0
payload.pull_request.comments,25%,2017-10,Groovy,0.0
payload.pull_request.comments,25%,2017-10,HCL,0.0
payload.pull_request.comments,25%,2017-10,HLSL,0.0
payload.pull_request.comments,25%,2017-10,HTML,0.0
payload.pull_request.comments,25%,2017-10,Hack,0.0
payload.pull_request.comments,25%,2017-10,Handlebars,
payload.pull_request.comments,25%,2017-10,Harbour,0.0
payload.pull_request.comments,25%,2017-10,Haskell,0.0
payload.pull_request.comments,25%,2017-10,Haxe,0.0
payload.pull_request.comments,25%,2017-10,Hy,
payload.pull_request.comments,25%,2017-10,HyPhy,0.0
payload.pull_request.comments,25%,2017-10,IDL,0.0
payload.pull_request.comments,25%,2017-10,IGOR Pro,0.0
payload.pull_request.comments,25%,2017-10,Idris,0.0
payload.pull_request.comments,25%,2017-10,Inform 7,0.0
payload.pull_request.comments,25%,2017-10,Inno Setup,0.0
payload.pull_request.comments,25%,2017-10,Io,0.0
payload.pull_request.comments,25%,2017-10,Isabelle,0.0
payload.pull_request.comments,25%,2017-10,Jasmin,
payload.pull_request.comments,25%,2017-10,Java,0.0
payload.pull_request.comments,25%,2017-10,JavaScript,0.0
payload.pull_request.comments,25%,2017-10,Jolie,
payload.pull_request.comments,25%,2017-10,Julia,0.0
payload.pull_request.comments,25%,2017-10,Jupyter Notebook,0.0
payload.pull_request.comments,25%,2017-10,KiCad,0.0
payload.pull_request.comments,25%,2017-10,Kotlin,0.0
payload.pull_request.comments,25%,2017-10,LLVM,0.0
payload.pull_request.comments,25%,2017-10,LOLCODE,
payload.pull_request.comments,25%,2017-10,LSL,0.0
payload.pull_request.comments,25%,2017-10,LabVIEW,0.0
payload.pull_request.comments,25%,2017-10,Lasso,0.75
payload.pull_request.comments,25%,2017-10,Lean,0.0
payload.pull_request.comments,25%,2017-10,Lex,0.0
payload.pull_request.comments,25%,2017-10,LilyPond,0.0
payload.pull_request.comments,25%,2017-10,Limbo,0.75
payload.pull_request.comments,25%,2017-10,Liquid,0.0
payload.pull_request.comments,25%,2017-10,LiveScript,0.0
payload.pull_request.comments,25%,2017-10,Logos,0.0
payload.pull_request.comments,25%,2017-10,Logtalk,0.0
payload.pull_request.comments,25%,2017-10,LookML,0.0
payload.pull_request.comments,25%,2017-10,LoomScript,0.0
payload.pull_request.comments,25%,2017-10,Lua,0.0
payload.pull_request.comments,25%,2017-10,M,0.0
payload.pull_request.comments,25%,2017-10,M4,0.0
payload.pull_request.comments,25%,2017-10,MAXScript,0.0
payload.pull_request.comments,25%,2017-10,MQL4,0.0
payload.pull_request.comments,25%,2017-10,MQL5,
payload.pull_request.comments,25%,2017-10,Makefile,0.0
payload.pull_request.comments,25%,2017-10,Mako,0.0
payload.pull_request.comments,25%,2017-10,Mask,0.0
payload.pull_request.comments,25%,2017-10,Mathematica,0.0
payload.pull_request.comments,25%,2017-10,Matlab,0.0
payload.pull_request.comments,25%,2017-10,Max,0.0
payload.pull_request.comments,25%,2017-10,Mercury,0.0
payload.pull_request.comments,25%,2017-10,Meson,0.0
payload.pull_request.comments,25%,2017-10,Metal,
payload.pull_request.comments,25%,2017-10,Modelica,0.0
payload.pull_request.comments,25%,2017-10,Modula-2,
payload.pull_request.comments,25%,2017-10,MoonScript,0.0
payload.pull_request.comments,25%,2017-10,NCL,0.0
payload.pull_request.comments,25%,2017-10,NSIS,0.0
payload.pull_request.comments,25%,2017-10,Nemerle,
payload.pull_request.comments,25%,2017-10,NetLogo,0.0
payload.pull_request.comments,25%,2017-10,NewLisp,0.0
payload.pull_request.comments,25%,2017-10,Nginx,0.0
payload.pull_request.comments,25%,2017-10,Nim,0.0
payload.pull_request.comments,25%,2017-10,Nimrod,0.0
payload.pull_request.comments,25%,2017-10,Nix,0.0
payload.pull_request.comments,25%,2017-10,OCaml,0.0
payload.pull_request.comments,25%,2017-10,Objective-C,0.0
payload.pull_request.comments,25%,2017-10,Objective-C++,0.0
payload.pull_request.comments,25%,2017-10,Objective-J,0.0
payload.pull_request.comments,25%,2017-10,OpenEdge ABL,0.0
payload.pull_request.comments,25%,2017-10,OpenSCAD,0.0
payload.pull_request.comments,25%,2017-10,P4,0.0
payload.pull_request.comments,25%,2017-10,PAWN,0.0
payload.pull_request.comments,25%,2017-10,PHP,0.0
payload.pull_request.comments,25%,2017-10,PLSQL,0.0
payload.pull_request.comments,25%,2017-10,PLpgSQL,0.0
payload.pull_request.comments,25%,2017-10,POV-Ray SDL,0.0
payload.pull_request.comments,25%,2017-10,Pan,0.5
payload.pull_request.comments,25%,2017-10,Papyrus,0.0
payload.pull_request.comments,25%,2017-10,Parrot,0.0
payload.pull_request.comments,25%,2017-10,Pascal,0.0
payload.pull_request.comments,25%,2017-10,Pep8,
payload.pull_request.comments,25%,2017-10,Perl,0.0
payload.pull_request.comments,25%,2017-10,Perl 6,0.0
payload.pull_request.comments,25%,2017-10,Perl6,0.0
payload.pull_request.comments,25%,2017-10,PicoLisp,0.0
payload.pull_request.comments,25%,2017-10,PigLatin,0.0
payload.pull_request.comments,25%,2017-10,Pony,0.0
payload.pull_request.comments,25%,2017-10,PostScript,0.0
payload.pull_request.comments,25%,2017-10,PowerBuilder,
payload.pull_request.comments,25%,2017-10,PowerShell,0.0
payload.pull_request.comments,25%,2017-10,Processing,0.0
payload.pull_request.comments,25%,2017-10,Prolog,0.0
payload.pull_request.comments,25%,2017-10,Propeller Spin,0.5
payload.pull_request.comments,25%,2017-10,Protocol Buffer,0.0
payload.pull_request.comments,25%,2017-10,Puppet,0.0
payload.pull_request.comments,25%,2017-10,Pure Data,0.0
payload.pull_request.comments,25%,2017-10,PureBasic,0.0
payload.pull_request.comments,25%,2017-10,PureScript,0.0
payload.pull_request.comments,25%,2017-10,Python,0.0
payload.pull_request.comments,25%,2017-10,QML,0.0
payload.pull_request.comments,25%,2017-10,QMake,0.0
payload.pull_request.comments,25%,2017-10,R,0.0
payload.pull_request.comments,25%,2017-10,RAML,0.0
payload.pull_request.comments,25%,2017-10,Racket,0.0
payload.pull_request.comments,25%,2017-10,Ragel,0.0
payload.pull_request.comments,25%,2017-10,Ragel in Ruby Host,
payload.pull_request.comments,25%,2017-10,Rascal,0.0
payload.pull_request.comments,25%,2017-10,Rebol,0.0
payload.pull_request.comments,25%,2017-10,Red,0.0
payload.pull_request.comments,25%,2017-10,Ren'Py,0.0
payload.pull_request.comments,25%,2017-10,RenderScript,
payload.pull_request.comments,25%,2017-10,Ring,1.0
payload.pull_request.comments,25%,2017-10,RobotFramework,0.0
payload.pull_request.comments,25%,2017-10,Roff,0.0
payload.pull_request.comments,25%,2017-10,Ruby,0.0
payload.pull_request.comments,25%,2017-10,Rust,0.0
payload.pull_request.comments,25%,2017-10,SAS,0.0
payload.pull_request.comments,25%,2017-10,SMT,0.0
payload.pull_request.comments,25%,2017-10,SQF,0.0
payload.pull_request.comments,25%,2017-10,SQLPL,0.0
