language1,language2,common_actors
Modelica,Inno Setup,0
Modelica,NetLogo,0
Modelica,Mask,0
Modelica,LOLCODE,0
Modelica,Agda,0
Modelica,Pan,0
Modelica,Cucumber,0
Modelica,MoonScript,0
Modelica,Xojo,0
Modelica,Zephir,0
Modelica,E,0
Modelica,Clean,0
Modelica,NewLisp,0
Modelica,Isabelle,0
Modelica,LoomScript,0
Modelica,Limbo,0
Modelica,Mercury,1
Modelica,ECL,0
Modelica,MQL4,0
Modelica,Volt,0
Modelica,Papyrus,0
Modelica,Turing,0
Modelica,Factor,0
Modelica,HLSL,0
Modelica,Pep8,0
Modelica,XProc,0
Modelica,LilyPond,0
Modelica,Genshi,0
Modelica,Nimrod,0
Modelica,Ragel in Ruby Host,0
Modelica,Io,0
Modelica,RenderScript,0
Modelica,Jasmin,0
Modelica,X10,0
Modelica,EQ,0
Modelica,DOT,0
Modelica,Self,0
Modelica,Meson,0
Modelica,FLUX,0
Modelica,Component Pascal,0
Modelica,WebIDL,0
Modelica,GAMS,0
Modelica,xBase,0
PureScript,Nim,0
PureScript,Smalltalk,0
PureScript,Eagle,0
PureScript,Pascal,0
PureScript,PostScript,0
PureScript,Racket,0
PureScript,Standard ML,0
PureScript,WebAssembly,0
PureScript,Nginx,0
PureScript,Processing,0
PureScript,GAP,0
PureScript,ASP,0
PureScript,SQLPL,0
PureScript,API Blueprint,0
PureScript,Logos,0
PureScript,Scheme,0
PureScript,ActionScript,0
PureScript,Mathematica,0
PureScript,Pony,0
PureScript,MAXScript,0
PureScript,LabVIEW,0
PureScript,RobotFramework,0
PureScript,SourcePawn,0
PureScript,Verilog,0
PureScript,NSIS,0
PureScript,VHDL,0
PureScript,SMT,0
PureScript,DIGITAL Command Language,0
PureScript,Coq,0
PureScript,Cuda,0
PureScript,Yacc,0
PureScript,Xtend,0
PureScript,VimL,0
PureScript,XC,0
PureScript,RAML,0
PureScript,LiveScript,0
PureScript,Prolog,0
PureScript,CartoCSS,0
PureScript,AutoHotkey,0
PureScript,P4,0
PureScript,Inform 7,0
PureScript,GLSL,0
PureScript,M4,0
PureScript,XQuery,0
PureScript,Objective-C++,0
PureScript,Gosu,0
PureScript,OpenEdge ABL,0
PureScript,1C Enterprise,0
PureScript,Objective-J,0
PureScript,LookML,0
PureScript,GDScript,0
PureScript,Red,0
PureScript,Gnuplot,0
PureScript,LLVM,0
PureScript,nesC,0
PureScript,Ring,0
PureScript,UnrealScript,0
PureScript,Stata,0
PureScript,ABAP,0
PureScript,Scilab,0
PureScript,SystemVerilog,0
PureScript,Hack,0
PureScript,Thrift,0
PureScript,ANTLR,0
PureScript,Game Maker Language,0
PureScript,ShaderLab,0
PureScript,Perl6,0
PureScript,AGS Script,0
PureScript,OpenSCAD,0
PureScript,IDL,0
PureScript,Eiffel,0
PureScript,Forth,0
PureScript,Ada,0
PureScript,Pure Data,0
PureScript,Brightscript,0
PureScript,AutoIt,0
PureScript,Ren'Py,0
PureScript,Augeas,0
PureScript,HyPhy,0
PureScript,SuperCollider,0
PureScript,M,0
PureScript,GCC Machine Description,0
PureScript,Rebol,0
PureScript,EmberScript,0
PureScript,LSL,0
PureScript,SAS,0
PureScript,POV-Ray SDL,0
PureScript,NCL,0
PureScript,FORTRAN,0
PureScript,KiCad,0
PureScript,IGOR Pro,0
PureScript,AMPL,0
PureScript,Stan,0
PureScript,Awk,0
PureScript,Max,0
PureScript,Squirrel,0
PureScript,APL,0
PureScript,Ceylon,0
PureScript,Ragel,0
PureScript,Brainfuck,0
PureScript,SRecode Template,0
PureScript,CLIPS,0
PureScript,Smali,0
PureScript,Propeller Spin,0
PureScript,Harbour,0
PureScript,PAWN,0
PureScript,Lean,0
PureScript,COBOL,0
PureScript,Idris,0
PureScript,DTrace,0
PureScript,PureBasic,0
PureScript,Terra,0
PureScript,AppleScript,0
PureScript,Mako,0
PureScript,Bro,0
PureScript,ooc,0
PureScript,Rascal,0
PureScript,Slash,0
PureScript,QMake,0
PureScript,Lex,0
PureScript,Logtalk,0
PureScript,Groff,0
PureScript,PowerBuilder,0
PureScript,MQL5,0
PureScript,Uno,0
PureScript,Inno Setup,0
PureScript,NetLogo,0
PureScript,Mask,0
PureScript,LOLCODE,0
PureScript,Agda,0
PureScript,Pan,0
PureScript,Cucumber,0
PureScript,MoonScript,0
PureScript,Xojo,0
PureScript,Zephir,0
PureScript,E,0
PureScript,Clean,0
PureScript,NewLisp,0
PureScript,Isabelle,0
PureScript,LoomScript,0
PureScript,Limbo,0
PureScript,Mercury,0
PureScript,ECL,0
PureScript,MQL4,0
PureScript,Volt,0
PureScript,Papyrus,0
PureScript,Turing,0
PureScript,Factor,0
PureScript,HLSL,0
PureScript,Pep8,0
PureScript,XProc,0
PureScript,LilyPond,0
PureScript,Genshi,0
PureScript,Nimrod,0
PureScript,Ragel in Ruby Host,0
PureScript,Io,0
PureScript,RenderScript,0
PureScript,Jasmin,0
PureScript,X10,0
PureScript,EQ,0
PureScript,DOT,0
PureScript,Self,0
PureScript,Meson,0
PureScript,FLUX,0
PureScript,Component Pascal,0
PureScript,WebIDL,0
PureScript,GAMS,0
PureScript,xBase,0
Nim,Smalltalk,0
Nim,Eagle,0
Nim,Pascal,0
Nim,PostScript,0
Nim,Racket,0
Nim,Standard ML,1
Nim,WebAssembly,0
Nim,Nginx,0
Nim,Processing,0
Nim,GAP,0
Nim,ASP,0
Nim,SQLPL,0
Nim,API Blueprint,0
Nim,Logos,0
Nim,Scheme,0
Nim,ActionScript,0
Nim,Mathematica,0
Nim,Pony,1
Nim,MAXScript,0
Nim,LabVIEW,0
Nim,RobotFramework,0
Nim,SourcePawn,0
Nim,Verilog,0
Nim,NSIS,0
Nim,VHDL,0
Nim,SMT,0
Nim,DIGITAL Command Language,0
Nim,Coq,0
Nim,Cuda,0
Nim,Yacc,0
Nim,Xtend,0
Nim,VimL,0
Nim,XC,0
Nim,RAML,0
Nim,LiveScript,0
Nim,Prolog,0
Nim,CartoCSS,0
Nim,AutoHotkey,0
Nim,P4,0
Nim,Inform 7,0
Nim,GLSL,0
Nim,M4,0
Nim,XQuery,0
Nim,Objective-C++,0
Nim,Gosu,0
Nim,OpenEdge ABL,0
Nim,1C Enterprise,0
Nim,Objective-J,0
Nim,LookML,0
Nim,GDScript,0
Nim,Red,0
Nim,Gnuplot,1
Nim,LLVM,1
Nim,nesC,0
Nim,Ring,0
Nim,UnrealScript,0
Nim,Stata,0
Nim,ABAP,0
Nim,Scilab,0
Nim,SystemVerilog,0
Nim,Hack,0
Nim,Thrift,0
Nim,ANTLR,0
Nim,Game Maker Language,0
Nim,ShaderLab,0
Nim,Perl6,0
Nim,AGS Script,0
Nim,OpenSCAD,0
Nim,IDL,0
Nim,Eiffel,0
Nim,Forth,0
Nim,Ada,1
Nim,Pure Data,0
Nim,Brightscript,0
Nim,AutoIt,0
Nim,Ren'Py,0
Nim,Augeas,0
Nim,HyPhy,0
Nim,SuperCollider,0
Nim,M,0
Nim,GCC Machine Description,0
Nim,Rebol,0
Nim,EmberScript,0
Nim,LSL,0
Nim,SAS,0
Nim,POV-Ray SDL,0
Nim,NCL,0
Nim,FORTRAN,0
Nim,KiCad,0
Nim,IGOR Pro,0
Nim,AMPL,0
Nim,Stan,0
Nim,Awk,0
Nim,Max,0
Nim,Squirrel,0
Nim,APL,0
Nim,Ceylon,0
Nim,Ragel,0
Nim,Brainfuck,0
Nim,SRecode Template,0
Nim,CLIPS,0
Nim,Smali,0
Nim,Propeller Spin,0
Nim,Harbour,0
Nim,PAWN,0
Nim,Lean,0
Nim,COBOL,0
Nim,Idris,1
Nim,DTrace,0
Nim,PureBasic,0
Nim,Terra,0
Nim,AppleScript,0
Nim,Mako,0
Nim,Bro,0
Nim,ooc,0
Nim,Rascal,0
Nim,Slash,0
Nim,QMake,0
Nim,Lex,0
Nim,Logtalk,0
Nim,Groff,0
Nim,PowerBuilder,0
Nim,MQL5,0
Nim,Uno,0
Nim,Inno Setup,0
Nim,NetLogo,0
Nim,Mask,0
Nim,LOLCODE,0
Nim,Agda,0
Nim,Pan,0
Nim,Cucumber,0
Nim,MoonScript,0
Nim,Xojo,0
Nim,Zephir,0
Nim,E,0
Nim,Clean,0
Nim,NewLisp,0
Nim,Isabelle,0
Nim,LoomScript,0
Nim,Limbo,0
Nim,Mercury,0
Nim,ECL,0
Nim,MQL4,0
Nim,Volt,0
Nim,Papyrus,0
Nim,Turing,0
Nim,Factor,0
Nim,HLSL,0
Nim,Pep8,0
Nim,XProc,0
Nim,LilyPond,0
Nim,Genshi,0
Nim,Nimrod,1
Nim,Ragel in Ruby Host,0
Nim,Io,0
Nim,RenderScript,0
Nim,Jasmin,0
Nim,X10,0
Nim,EQ,0
Nim,DOT,0
Nim,Self,0
Nim,Meson,0
Nim,FLUX,0
Nim,Component Pascal,0
Nim,WebIDL,0
Nim,GAMS,0
Nim,xBase,0
Smalltalk,Eagle,0
Smalltalk,Pascal,0
Smalltalk,PostScript,0
Smalltalk,Racket,0
Smalltalk,Standard ML,0
Smalltalk,WebAssembly,0
Smalltalk,Nginx,0
Smalltalk,Processing,0
Smalltalk,GAP,0
Smalltalk,ASP,0
Smalltalk,SQLPL,0
Smalltalk,API Blueprint,0
Smalltalk,Logos,0
Smalltalk,Scheme,0
Smalltalk,ActionScript,0
Smalltalk,Mathematica,0
Smalltalk,Pony,0
Smalltalk,MAXScript,0
Smalltalk,LabVIEW,0
Smalltalk,RobotFramework,0
Smalltalk,SourcePawn,0
Smalltalk,Verilog,0
Smalltalk,NSIS,0
Smalltalk,VHDL,0
Smalltalk,SMT,0
Smalltalk,DIGITAL Command Language,0
Smalltalk,Coq,0
Smalltalk,Cuda,0
Smalltalk,Yacc,0
Smalltalk,Xtend,1
Smalltalk,VimL,0
Smalltalk,XC,0
Smalltalk,RAML,0
Smalltalk,LiveScript,0
Smalltalk,Prolog,0
Smalltalk,CartoCSS,0
Smalltalk,AutoHotkey,0
Smalltalk,P4,0
Smalltalk,Inform 7,0
Smalltalk,GLSL,0
Smalltalk,M4,0
Smalltalk,XQuery,0
Smalltalk,Objective-C++,0
Smalltalk,Gosu,0
Smalltalk,OpenEdge ABL,0
Smalltalk,1C Enterprise,0
Smalltalk,Objective-J,0
Smalltalk,LookML,0
Smalltalk,GDScript,0
Smalltalk,Red,0
Smalltalk,Gnuplot,0
Smalltalk,LLVM,0
Smalltalk,nesC,0
Smalltalk,Ring,0
Smalltalk,UnrealScript,0
Smalltalk,Stata,0
Smalltalk,ABAP,0
Smalltalk,Scilab,0
Smalltalk,SystemVerilog,0
Smalltalk,Hack,0
Smalltalk,Thrift,0
Smalltalk,ANTLR,0
Smalltalk,Game Maker Language,0
Smalltalk,ShaderLab,0
Smalltalk,Perl6,0
Smalltalk,AGS Script,0
Smalltalk,OpenSCAD,0
Smalltalk,IDL,0
Smalltalk,Eiffel,0
Smalltalk,Forth,0
Smalltalk,Ada,0
Smalltalk,Pure Data,0
Smalltalk,Brightscript,0
Smalltalk,AutoIt,0
Smalltalk,Ren'Py,0
Smalltalk,Augeas,0
Smalltalk,HyPhy,0
Smalltalk,SuperCollider,0
Smalltalk,M,0
Smalltalk,GCC Machine Description,0
Smalltalk,Rebol,0
Smalltalk,EmberScript,0
Smalltalk,LSL,0
Smalltalk,SAS,0
Smalltalk,POV-Ray SDL,0
Smalltalk,NCL,0
Smalltalk,FORTRAN,0
Smalltalk,KiCad,0
Smalltalk,IGOR Pro,0
Smalltalk,AMPL,0
Smalltalk,Stan,0
Smalltalk,Awk,0
Smalltalk,Max,0
Smalltalk,Squirrel,0
Smalltalk,APL,0
Smalltalk,Ceylon,0
Smalltalk,Ragel,0
Smalltalk,Brainfuck,0
Smalltalk,SRecode Template,0
Smalltalk,CLIPS,0
Smalltalk,Smali,0
Smalltalk,Propeller Spin,0
Smalltalk,Harbour,0
Smalltalk,PAWN,0
Smalltalk,Lean,0
Smalltalk,COBOL,0
Smalltalk,Idris,0
Smalltalk,DTrace,0
Smalltalk,PureBasic,0
Smalltalk,Terra,0
Smalltalk,AppleScript,0
Smalltalk,Mako,0
Smalltalk,Bro,0
Smalltalk,ooc,0
Smalltalk,Rascal,0
Smalltalk,Slash,0
Smalltalk,QMake,0
Smalltalk,Lex,0
Smalltalk,Logtalk,0
Smalltalk,Groff,0
Smalltalk,PowerBuilder,0
Smalltalk,MQL5,0
Smalltalk,Uno,0
Smalltalk,Inno Setup,0
Smalltalk,NetLogo,0
Smalltalk,Mask,0
Smalltalk,LOLCODE,0
Smalltalk,Agda,0
Smalltalk,Pan,0
Smalltalk,Cucumber,0
Smalltalk,MoonScript,0
Smalltalk,Xojo,0
Smalltalk,Zephir,0
Smalltalk,E,0
Smalltalk,Clean,0
Smalltalk,NewLisp,0
Smalltalk,Isabelle,0
Smalltalk,LoomScript,0
Smalltalk,Limbo,0
Smalltalk,Mercury,0
Smalltalk,ECL,0
Smalltalk,MQL4,0
Smalltalk,Volt,0
Smalltalk,Papyrus,0
Smalltalk,Turing,0
Smalltalk,Factor,0
Smalltalk,HLSL,0
Smalltalk,Pep8,0
Smalltalk,XProc,0
Smalltalk,LilyPond,0
Smalltalk,Genshi,0
Smalltalk,Nimrod,0
Smalltalk,Ragel in Ruby Host,0
Smalltalk,Io,0
Smalltalk,RenderScript,0
Smalltalk,Jasmin,0
Smalltalk,X10,0
Smalltalk,EQ,0
Smalltalk,DOT,0
Smalltalk,Self,0
Smalltalk,Meson,0
Smalltalk,FLUX,0
Smalltalk,Component Pascal,0
Smalltalk,WebIDL,0
Smalltalk,GAMS,0
Smalltalk,xBase,0
Eagle,Pascal,0
Eagle,PostScript,0
Eagle,Racket,0
Eagle,Standard ML,0
Eagle,WebAssembly,0
Eagle,Nginx,0
Eagle,Processing,0
Eagle,GAP,0
Eagle,ASP,0
Eagle,SQLPL,0
Eagle,API Blueprint,0
Eagle,Logos,0
Eagle,Scheme,0
Eagle,ActionScript,0
Eagle,Mathematica,0
Eagle,Pony,0
Eagle,MAXScript,0
Eagle,LabVIEW,0
Eagle,RobotFramework,0
Eagle,SourcePawn,0
Eagle,Verilog,0
Eagle,NSIS,0
Eagle,VHDL,0
Eagle,SMT,0
Eagle,DIGITAL Command Language,0
Eagle,Coq,0
Eagle,Cuda,0
Eagle,Yacc,0
Eagle,Xtend,0
Eagle,VimL,0
Eagle,XC,0
Eagle,RAML,0
Eagle,LiveScript,0
Eagle,Prolog,0
Eagle,CartoCSS,0
Eagle,AutoHotkey,0
Eagle,P4,0
Eagle,Inform 7,0
Eagle,GLSL,0
Eagle,M4,0
Eagle,XQuery,0
Eagle,Objective-C++,0
Eagle,Gosu,0
Eagle,OpenEdge ABL,0
Eagle,1C Enterprise,0
Eagle,Objective-J,0
Eagle,LookML,0
Eagle,GDScript,0
Eagle,Red,0
Eagle,Gnuplot,0
Eagle,LLVM,0
Eagle,nesC,0
Eagle,Ring,0
Eagle,UnrealScript,0
Eagle,Stata,0
Eagle,ABAP,0
Eagle,Scilab,0
Eagle,SystemVerilog,0
Eagle,Hack,0
Eagle,Thrift,0
Eagle,ANTLR,0
Eagle,Game Maker Language,0
Eagle,ShaderLab,0
Eagle,Perl6,0
Eagle,AGS Script,0
Eagle,OpenSCAD,0
Eagle,IDL,0
Eagle,Eiffel,0
Eagle,Forth,0
Eagle,Ada,0
Eagle,Pure Data,0
Eagle,Brightscript,0
Eagle,AutoIt,0
Eagle,Ren'Py,0
Eagle,Augeas,0
Eagle,HyPhy,0
Eagle,SuperCollider,0
Eagle,M,0
Eagle,GCC Machine Description,0
Eagle,Rebol,0
Eagle,EmberScript,0
Eagle,LSL,0
Eagle,SAS,0
Eagle,POV-Ray SDL,0
Eagle,NCL,0
Eagle,FORTRAN,0
Eagle,KiCad,0
Eagle,IGOR Pro,0
Eagle,AMPL,0
Eagle,Stan,0
Eagle,Awk,0
Eagle,Max,0
Eagle,Squirrel,0
Eagle,APL,0
Eagle,Ceylon,0
Eagle,Ragel,0
Eagle,Brainfuck,0
Eagle,SRecode Template,0
Eagle,CLIPS,0
Eagle,Smali,0
Eagle,Propeller Spin,0
Eagle,Harbour,0
Eagle,PAWN,0
Eagle,Lean,0
Eagle,COBOL,0
Eagle,Idris,0
Eagle,DTrace,0
Eagle,PureBasic,0
Eagle,Terra,0
Eagle,AppleScript,0
Eagle,Mako,0
Eagle,Bro,0
Eagle,ooc,0
Eagle,Rascal,0
Eagle,Slash,0
Eagle,QMake,0
Eagle,Lex,0
Eagle,Logtalk,0
Eagle,Groff,0
Eagle,PowerBuilder,0
Eagle,MQL5,0
Eagle,Uno,0
Eagle,Inno Setup,0
Eagle,NetLogo,0
Eagle,Mask,0
Eagle,LOLCODE,0
Eagle,Agda,0
Eagle,Pan,0
Eagle,Cucumber,0
Eagle,MoonScript,0
Eagle,Xojo,0
Eagle,Zephir,0
Eagle,E,0
Eagle,Clean,0
Eagle,NewLisp,0
Eagle,Isabelle,0
Eagle,LoomScript,0
Eagle,Limbo,0
Eagle,Mercury,0
Eagle,ECL,0
Eagle,MQL4,0
Eagle,Volt,0
Eagle,Papyrus,0
Eagle,Turing,0
Eagle,Factor,0
Eagle,HLSL,0
Eagle,Pep8,0
Eagle,XProc,0
Eagle,LilyPond,0
Eagle,Genshi,0
Eagle,Nimrod,0
Eagle,Ragel in Ruby Host,0
Eagle,Io,0
Eagle,RenderScript,0
Eagle,Jasmin,0
Eagle,X10,0
Eagle,EQ,0
Eagle,DOT,0
Eagle,Self,0
Eagle,Meson,0
Eagle,FLUX,0
Eagle,Component Pascal,0
Eagle,WebIDL,0
Eagle,GAMS,0
Eagle,xBase,0
Pascal,PostScript,0
Pascal,Racket,0
Pascal,Standard ML,0
Pascal,WebAssembly,0
Pascal,Nginx,0
Pascal,Processing,0
Pascal,GAP,0
Pascal,ASP,0
Pascal,SQLPL,0
Pascal,API Blueprint,0
Pascal,Logos,0
Pascal,Scheme,0
Pascal,ActionScript,0
Pascal,Mathematica,0
Pascal,Pony,0
Pascal,MAXScript,0
Pascal,LabVIEW,0
Pascal,RobotFramework,0
Pascal,SourcePawn,0
Pascal,Verilog,0
Pascal,NSIS,0
Pascal,VHDL,0
Pascal,SMT,0
Pascal,DIGITAL Command Language,0
Pascal,Coq,0
Pascal,Cuda,0
Pascal,Yacc,0
Pascal,Xtend,0
Pascal,VimL,0
Pascal,XC,0
Pascal,RAML,0
Pascal,LiveScript,0
Pascal,Prolog,0
Pascal,CartoCSS,0
Pascal,AutoHotkey,0
Pascal,P4,0
Pascal,Inform 7,0
Pascal,GLSL,0
Pascal,M4,0
Pascal,XQuery,0
Pascal,Objective-C++,0
Pascal,Gosu,0
Pascal,OpenEdge ABL,0
Pascal,1C Enterprise,0
Pascal,Objective-J,0
Pascal,LookML,0
Pascal,GDScript,0
Pascal,Red,0
Pascal,Gnuplot,0
Pascal,LLVM,0
Pascal,nesC,0
Pascal,Ring,0
Pascal,UnrealScript,0
Pascal,Stata,0
Pascal,ABAP,0
Pascal,Scilab,0
Pascal,SystemVerilog,0
Pascal,Hack,0
Pascal,Thrift,0
Pascal,ANTLR,0
Pascal,Game Maker Language,0
Pascal,ShaderLab,0
Pascal,Perl6,0
Pascal,AGS Script,0
Pascal,OpenSCAD,0
Pascal,IDL,0
Pascal,Eiffel,0
Pascal,Forth,0
Pascal,Ada,0
Pascal,Pure Data,0
Pascal,Brightscript,0
Pascal,AutoIt,0
Pascal,Ren'Py,0
Pascal,Augeas,0
Pascal,HyPhy,0
Pascal,SuperCollider,0
Pascal,M,0
Pascal,GCC Machine Description,0
Pascal,Rebol,0
Pascal,EmberScript,0
Pascal,LSL,0
Pascal,SAS,0
Pascal,POV-Ray SDL,0
Pascal,NCL,0
Pascal,FORTRAN,0
Pascal,KiCad,0
Pascal,IGOR Pro,0
Pascal,AMPL,0
Pascal,Stan,0
Pascal,Awk,0
Pascal,Max,0
Pascal,Squirrel,0
Pascal,APL,0
Pascal,Ceylon,0
Pascal,Ragel,0
Pascal,Brainfuck,0
Pascal,SRecode Template,0
Pascal,CLIPS,0
Pascal,Smali,0
Pascal,Propeller Spin,0
Pascal,Harbour,0
Pascal,PAWN,0
Pascal,Lean,0
Pascal,COBOL,0
Pascal,Idris,0
Pascal,DTrace,0
Pascal,PureBasic,0
Pascal,Terra,0
Pascal,AppleScript,0
Pascal,Mako,0
Pascal,Bro,0
Pascal,ooc,0
Pascal,Rascal,0
Pascal,Slash,0
Pascal,QMake,0
Pascal,Lex,0
Pascal,Logtalk,0
Pascal,Groff,0
Pascal,PowerBuilder,0
Pascal,MQL5,0
Pascal,Uno,0
Pascal,Inno Setup,0
Pascal,NetLogo,0
Pascal,Mask,0
Pascal,LOLCODE,0
Pascal,Agda,0
Pascal,Pan,0
Pascal,Cucumber,0
Pascal,MoonScript,0
Pascal,Xojo,0
Pascal,Zephir,0
Pascal,E,0
Pascal,Clean,0
Pascal,NewLisp,0
Pascal,Isabelle,0
Pascal,LoomScript,0
Pascal,Limbo,0
Pascal,Mercury,0
Pascal,ECL,0
Pascal,MQL4,0
Pascal,Volt,0
Pascal,Papyrus,0
Pascal,Turing,0
Pascal,Factor,0
Pascal,HLSL,0
Pascal,Pep8,0
Pascal,XProc,0
Pascal,LilyPond,0
Pascal,Genshi,0
Pascal,Nimrod,0
Pascal,Ragel in Ruby Host,0
Pascal,Io,0
Pascal,RenderScript,0
Pascal,Jasmin,0
Pascal,X10,0
Pascal,EQ,0
Pascal,DOT,0
Pascal,Self,0
Pascal,Meson,0
Pascal,FLUX,0
Pascal,Component Pascal,0
Pascal,WebIDL,0
Pascal,GAMS,0
Pascal,xBase,0
PostScript,Racket,0
PostScript,Standard ML,0
PostScript,WebAssembly,0
PostScript,Nginx,0
PostScript,Processing,0
PostScript,GAP,0
PostScript,ASP,0
PostScript,SQLPL,0
PostScript,API Blueprint,0
PostScript,Logos,0
PostScript,Scheme,0
PostScript,ActionScript,0
PostScript,Mathematica,0
PostScript,Pony,0
PostScript,MAXScript,0
PostScript,LabVIEW,0
PostScript,RobotFramework,0
PostScript,SourcePawn,0
PostScript,Verilog,0
PostScript,NSIS,0
PostScript,VHDL,1
PostScript,SMT,0
PostScript,DIGITAL Command Language,0
PostScript,Coq,0
PostScript,Cuda,0
PostScript,Yacc,0
PostScript,Xtend,0
PostScript,VimL,1
PostScript,XC,0
PostScript,RAML,0
PostScript,LiveScript,0
PostScript,Prolog,0
PostScript,CartoCSS,0
PostScript,AutoHotkey,0
PostScript,P4,0
PostScript,Inform 7,0
PostScript,GLSL,0
PostScript,M4,0
PostScript,XQuery,0
PostScript,Objective-C++,0
PostScript,Gosu,0
PostScript,OpenEdge ABL,0
PostScript,1C Enterprise,0
PostScript,Objective-J,0
PostScript,LookML,0
PostScript,GDScript,0
PostScript,Red,0
PostScript,Gnuplot,0
PostScript,LLVM,0
PostScript,nesC,0
PostScript,Ring,0
PostScript,UnrealScript,0
PostScript,Stata,0
PostScript,ABAP,0
PostScript,Scilab,0
PostScript,SystemVerilog,0
PostScript,Hack,0
PostScript,Thrift,0
PostScript,ANTLR,0
PostScript,Game Maker Language,0
PostScript,ShaderLab,0
PostScript,Perl6,0
PostScript,AGS Script,0
PostScript,OpenSCAD,0
PostScript,IDL,0
PostScript,Eiffel,0
PostScript,Forth,0
PostScript,Ada,0
PostScript,Pure Data,0
PostScript,Brightscript,0
PostScript,AutoIt,0
PostScript,Ren'Py,0
PostScript,Augeas,0
PostScript,HyPhy,0
PostScript,SuperCollider,0
PostScript,M,0
PostScript,GCC Machine Description,0
PostScript,Rebol,0
PostScript,EmberScript,0
PostScript,LSL,0
PostScript,SAS,0
PostScript,POV-Ray SDL,0
PostScript,NCL,0
PostScript,FORTRAN,0
PostScript,KiCad,0
PostScript,IGOR Pro,0
PostScript,AMPL,0
PostScript,Stan,0
PostScript,Awk,0
PostScript,Max,0
PostScript,Squirrel,0
PostScript,APL,0
PostScript,Ceylon,0
PostScript,Ragel,0
PostScript,Brainfuck,0
PostScript,SRecode Template,0
PostScript,CLIPS,0
PostScript,Smali,0
PostScript,Propeller Spin,0
PostScript,Harbour,0
PostScript,PAWN,0
PostScript,Lean,0
PostScript,COBOL,0
PostScript,Idris,0
PostScript,DTrace,0
PostScript,PureBasic,0
PostScript,Terra,0
PostScript,AppleScript,0
PostScript,Mako,0
PostScript,Bro,0
PostScript,ooc,0
PostScript,Rascal,0
PostScript,Slash,0
PostScript,QMake,0
PostScript,Lex,0
PostScript,Logtalk,0
PostScript,Groff,0
PostScript,PowerBuilder,0
PostScript,MQL5,0
PostScript,Uno,0
PostScript,Inno Setup,0
PostScript,NetLogo,0
PostScript,Mask,0
PostScript,LOLCODE,0
PostScript,Agda,0
PostScript,Pan,0
PostScript,Cucumber,0
PostScript,MoonScript,0
PostScript,Xojo,0
PostScript,Zephir,0
PostScript,E,0
PostScript,Clean,0
PostScript,NewLisp,0
PostScript,Isabelle,0
PostScript,LoomScript,0
PostScript,Limbo,0
PostScript,Mercury,0
PostScript,ECL,0
PostScript,MQL4,0
PostScript,Volt,0
PostScript,Papyrus,0
PostScript,Turing,0
PostScript,Factor,0
PostScript,HLSL,0
PostScript,Pep8,0
PostScript,XProc,0
PostScript,LilyPond,0
PostScript,Genshi,0
PostScript,Nimrod,0
PostScript,Ragel in Ruby Host,0
PostScript,Io,0
PostScript,RenderScript,0
PostScript,Jasmin,0
PostScript,X10,0
PostScript,EQ,0
PostScript,DOT,0
PostScript,Self,0
PostScript,Meson,0
PostScript,FLUX,0
PostScript,Component Pascal,0
PostScript,WebIDL,0
PostScript,GAMS,0
PostScript,xBase,0
Racket,Standard ML,0
Racket,WebAssembly,0
Racket,Nginx,0
Racket,Processing,0
Racket,GAP,0
Racket,ASP,0
Racket,SQLPL,0
Racket,API Blueprint,0
Racket,Logos,0
Racket,Scheme,0
Racket,ActionScript,0
Racket,Mathematica,0
Racket,Pony,0
Racket,MAXScript,0
Racket,LabVIEW,0
Racket,RobotFramework,0
Racket,SourcePawn,0
Racket,Verilog,0
Racket,NSIS,0
Racket,VHDL,0
Racket,SMT,0
Racket,DIGITAL Command Language,0
Racket,Coq,0
Racket,Cuda,0
Racket,Yacc,0
Racket,Xtend,0
Racket,VimL,0
Racket,XC,0
Racket,RAML,0
Racket,LiveScript,0
Racket,Prolog,0
Racket,CartoCSS,0
Racket,AutoHotkey,0
Racket,P4,0
Racket,Inform 7,0
Racket,GLSL,0
Racket,M4,0
Racket,XQuery,0
Racket,Objective-C++,0
Racket,Gosu,0
Racket,OpenEdge ABL,0
Racket,1C Enterprise,0
Racket,Objective-J,0
Racket,LookML,0
Racket,GDScript,0
Racket,Red,0
Racket,Gnuplot,0
Racket,LLVM,0
Racket,nesC,0
Racket,Ring,0
Racket,UnrealScript,0
Racket,Stata,0
Racket,ABAP,0
Racket,Scilab,0
Racket,SystemVerilog,0
Racket,Hack,0
Racket,Thrift,0
Racket,ANTLR,0
Racket,Game Maker Language,0
Racket,ShaderLab,0
Racket,Perl6,0
Racket,AGS Script,0
Racket,OpenSCAD,0
Racket,IDL,0
Racket,Eiffel,0
Racket,Forth,0
Racket,Ada,0
Racket,Pure Data,0
Racket,Brightscript,0
Racket,AutoIt,0
Racket,Ren'Py,0
Racket,Augeas,0
Racket,HyPhy,0
Racket,SuperCollider,0
Racket,M,0
Racket,GCC Machine Description,0
Racket,Rebol,0
Racket,EmberScript,0
Racket,LSL,0
Racket,SAS,0
Racket,POV-Ray SDL,0
Racket,NCL,0
Racket,FORTRAN,0
Racket,KiCad,0
Racket,IGOR Pro,0
Racket,AMPL,0
Racket,Stan,0
Racket,Awk,0
Racket,Max,0
Racket,Squirrel,0
Racket,APL,0
Racket,Ceylon,0
Racket,Ragel,0
Racket,Brainfuck,0
